date,state,district,pincode,demo_age_5_17,demo_age_17_
13-09-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
15-09-2025,Andaman and Nicobar Islands,Nicobar,744304,0,1
15-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,2
16-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
16-09-2025,Andaman and Nicobar Islands,South Andaman,744105,1,1
16-09-2025,Andaman and Nicobar Islands,South Andaman,744206,0,4
17-09-2025,Andaman and Nicobar Islands,South Andaman,744103,0,4
17-09-2025,Andaman and Nicobar Islands,South Andaman,744211,1,1
18-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,7
18-09-2025,Andaman and Nicobar Islands,South Andaman,744106,0,1
19-09-2025,Andaman and Nicobar Islands,Nicobar,744303,0,2
19-09-2025,Andaman and Nicobar Islands,South Andaman,744107,0,1
13-10-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
13-10-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
15-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
16-10-2025,Andaman and Nicobar Islands,South Andaman,744101,0,1
16-10-2025,Andaman and Nicobar Islands,South Andaman,744206,0,4
16-10-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
17-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
17-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,2
17-10-2025,Andaman and Nicobar Islands,South Andaman,744103,0,2
15-11-2025,Andaman and Nicobar Islands,South Andaman,744206,1,3
16-11-2025,Andaman and Nicobar Islands,South Andaman,744102,0,2
16-11-2025,Andaman and Nicobar Islands,South Andaman,744105,0,2
17-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
18-11-2025,Andaman and Nicobar Islands,South Andaman,744207,0,1
02-12-2025,Andaman and Nicobar Islands,South Andaman,744206,1,0
03-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
14-12-2025,Andaman and Nicobar Islands,South Andaman,744102,0,7
14-12-2025,Andaman and Nicobar Islands,South Andaman,744207,0,1
13-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
13-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,1
15-12-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
26-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,5
26-10-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
21-10-2025,Andaman and Nicobar Islands,Nicobar,744301,1,3
21-10-2025,Andaman and Nicobar Islands,South Andaman,744102,0,1
21-10-2025,Andaman and Nicobar Islands,South Andaman,744103,0,3
18-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
18-10-2025,Andaman and Nicobar Islands,South Andaman,744101,0,2
18-10-2025,Andaman and Nicobar Islands,South Andaman,744206,1,1
20-10-2025,Andaman and Nicobar Islands,South Andaman,744112,1,0
19-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
24-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
24-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,9
24-10-2025,Andaman and Nicobar Islands,South Andaman,744206,0,3
25-10-2025,Andaman and Nicobar Islands,Nicobar,744301,1,3
25-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,3,6
25-10-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
27-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
27-10-2025,Andaman and Nicobar Islands,South Andaman,744106,0,1
27-10-2025,Andaman and Nicobar Islands,South Andaman,744107,0,1
28-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
31-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,2
01-11-2025,Andaman and Nicobar Islands,South Andaman,744101,0,3
01-11-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
02-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
02-11-2025,Andaman and Nicobar Islands,South Andaman,744102,1,5
02-11-2025,Andaman and Nicobar Islands,South Andaman,744106,0,3
03-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
05-11-2025,Andaman and Nicobar Islands,South Andaman,744105,2,8
05-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
07-11-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
06-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,2
08-11-2025,Andaman and Nicobar Islands,Nicobar,744302,1,0
08-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,3
09-11-2025,Andaman and Nicobar Islands,South Andaman,744105,2,4
20-12-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
26-11-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
26-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
27-11-2025,Andaman and Nicobar Islands,South Andaman,744104,0,3
27-11-2025,Andaman and Nicobar Islands,South Andaman,744207,0,1
28-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
21-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
21-12-2025,Andaman and Nicobar Islands,South Andaman,744106,1,3
29-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,3
31-12-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
03-01-2026,Andaman and Nicobar Islands,Nicobar,744301,0,1
03-01-2026,Andaman and Nicobar Islands,South Andaman,744103,0,4
18-12-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
18-12-2025,Andaman and Nicobar Islands,South Andaman,744103,6,17
08-12-2025,Andaman and Nicobar Islands,Nicobar,744304,0,1
08-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,6
08-12-2025,Andaman and Nicobar Islands,South Andaman,744102,2,3
09-12-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
09-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
09-12-2025,Andaman and Nicobar Islands,South Andaman,744103,1,13
09-12-2025,Andaman and Nicobar Islands,South Andaman,744104,0,3
09-12-2025,Andaman and Nicobar Islands,South Andaman,744107,0,2
09-12-2025,Andaman and Nicobar Islands,South Andaman,744206,0,4
11-12-2025,Andaman and Nicobar Islands,South Andaman,744102,0,7
11-12-2025,Andaman and Nicobar Islands,South Andaman,744105,0,5
11-12-2025,Andaman and Nicobar Islands,South Andaman,744106,0,1
11-12-2025,Andaman and Nicobar Islands,South Andaman,744207,1,3
10-12-2025,Andaman and Nicobar Islands,South Andaman,744101,0,6
10-12-2025,Andaman and Nicobar Islands,South Andaman,744107,0,1
10-12-2025,Andaman and Nicobar Islands,South Andaman,744206,0,6
12-12-2025,Andaman and Nicobar Islands,South Andaman,744105,2,4
12-12-2025,Andaman and Nicobar Islands,South Andaman,744106,0,1
12-12-2025,Andaman and Nicobar Islands,South Andaman,744206,0,2
23-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,3
23-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,3
24-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,8
24-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
24-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
24-12-2025,Andaman and Nicobar Islands,South Andaman,744101,1,6
14-12-2025,Andaman and Nicobar Islands,South Andaman,744103,0,1
14-12-2025,Andaman and Nicobar Islands,South Andaman,744105,0,1
14-12-2025,Andaman and Nicobar Islands,South Andaman,744107,0,2
15-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,10
15-12-2025,Andaman and Nicobar Islands,South Andaman,744207,0,3
15-12-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
21-12-2025,Andaman and Nicobar Islands,South Andaman,744105,0,3
22-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,3
22-12-2025,Andaman and Nicobar Islands,South Andaman,744105,3,7
22-12-2025,Andaman and Nicobar Islands,South Andaman,744107,0,4
22-12-2025,Andaman and Nicobar Islands,South Andaman,744207,0,3
13-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
13-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,3
17-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,2
17-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,2
17-12-2025,Andaman and Nicobar Islands,South Andaman,744101,0,5
17-12-2025,Andaman and Nicobar Islands,South Andaman,744105,2,12
17-12-2025,Andaman and Nicobar Islands,South Andaman,744206,0,3
01-01-2026,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
01-01-2026,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
01-01-2026,Andaman and Nicobar Islands,South Andaman,744105,0,3
25-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,3
24-12-2025,Andaman and Nicobar Islands,South Andaman,744105,3,14
24-12-2025,Andaman and Nicobar Islands,South Andaman,744106,0,2
27-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
26-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
26-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
27-12-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
27-12-2025,Andaman and Nicobar Islands,South Andaman,744206,1,1
19-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
19-12-2025,Andaman and Nicobar Islands,South Andaman,744105,0,20
19-12-2025,Andaman and Nicobar Islands,South Andaman,744207,0,1
20-12-2025,Andaman and Nicobar Islands,South Andaman,744107,1,2
03-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,13
03-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,1,6
04-12-2025,Andaman and Nicobar Islands,South Andaman,744107,1,1
07-12-2025,Andaman and Nicobar Islands,South Andaman,744102,0,1
06-12-2025,Andaman and Nicobar Islands,South Andaman,744207,0,1
06-11-2025,Andaman and Nicobar Islands,South Andaman,744107,0,3
06-11-2025,Andaman and Nicobar Islands,South Andaman,744206,0,2
06-11-2025,Andaman and Nicobar Islands,South Andaman,744207,0,2
06-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,2
05-11-2025,Andaman and Nicobar Islands,South Andaman,744107,0,1
08-11-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
08-11-2025,Andaman and Nicobar Islands,South Andaman,744105,1,10
12-11-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
07-11-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
07-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,10
07-11-2025,Andaman and Nicobar Islands,South Andaman,744105,0,12
07-11-2025,Andaman and Nicobar Islands,South Andaman,744106,0,5
07-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,3
13-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,2
13-11-2025,Andaman and Nicobar Islands,South Andaman,744207,0,1
15-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,1
04-11-2025,Andaman and Nicobar Islands,South Andaman,744101,0,4
04-11-2025,Andaman and Nicobar Islands,South Andaman,744103,0,8
04-11-2025,Andaman and Nicobar Islands,South Andaman,744107,0,4
10-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
10-11-2025,Andaman and Nicobar Islands,South Andaman,744101,0,3
09-11-2025,Andaman and Nicobar Islands,South Andaman,744106,0,2
11-11-2025,Andaman and Nicobar Islands,South Andaman,744101,0,5
11-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
01-11-2025,Andaman and Nicobar Islands,Nicobar,744301,0,1
18-11-2025,Andaman and Nicobar Islands,Nicobar,744302,0,2
18-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
18-11-2025,Andaman and Nicobar Islands,South Andaman,744101,1,8
17-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,23
17-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
17-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,2
17-11-2025,Andaman and Nicobar Islands,South Andaman,744207,0,2
17-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,5
19-11-2025,Andaman and Nicobar Islands,South Andaman,744106,1,4
19-11-2025,Andaman and Nicobar Islands,South Andaman,744107,0,1
20-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
20-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,1,4
20-11-2025,Andaman and Nicobar Islands,South Andaman,744101,1,2
20-11-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
21-11-2025,Andaman and Nicobar Islands,South Andaman,744105,0,6
21-11-2025,Andaman and Nicobar Islands,South Andaman,744207,0,2
03-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,6
03-11-2025,Andaman and Nicobar Islands,South Andaman,744101,1,6
03-11-2025,Andaman and Nicobar Islands,South Andaman,744105,1,3
03-11-2025,Andaman and Nicobar Islands,South Andaman,744206,1,2
29-10-2025,Andaman and Nicobar Islands,Nicobar,744302,1,0
29-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
29-10-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
22-11-2025,Andaman and Nicobar Islands,South Andaman,744102,0,3
22-11-2025,Andaman and Nicobar Islands,South Andaman,744103,1,7
22-11-2025,Andaman and Nicobar Islands,South Andaman,744107,1,3
22-11-2025,Andaman and Nicobar Islands,South Andaman,744112,0,3
25-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
25-11-2025,Andaman and Nicobar Islands,South Andaman,744101,2,3
25-11-2025,Andaman and Nicobar Islands,South Andaman,744105,1,27
25-11-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
26-11-2025,Andaman and Nicobar Islands,Nicobar,744301,0,2
26-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,12
26-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,3
26-11-2025,Andaman and Nicobar Islands,South Andaman,744103,0,9
26-11-2025,Andaman and Nicobar Islands,South Andaman,744112,1,1
02-12-2025,Andaman and Nicobar Islands,South Andaman,744101,2,6
02-12-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
01-12-2025,Andaman and Nicobar Islands,South Andaman,744102,1,3
31-10-2025,Andaman and Nicobar Islands,Nicobar,744302,1,0
31-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,5
31-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
31-10-2025,Andaman and Nicobar Islands,South Andaman,744103,0,4
30-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,1,0
24-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,2
24-11-2025,Andaman and Nicobar Islands,South Andaman,744102,0,3
27-11-2025,Andaman and Nicobar Islands,South Andaman,744103,0,7
27-11-2025,Andaman and Nicobar Islands,South Andaman,744107,1,2
28-11-2025,Andaman and Nicobar Islands,Nicobar,744301,0,2
28-11-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
28-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,6
28-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,3
28-11-2025,Andaman and Nicobar Islands,South Andaman,744105,2,14
28-11-2025,Andaman and Nicobar Islands,South Andaman,744112,0,4
28-11-2025,Andaman and Nicobar Islands,South Andaman,744206,1,5
29-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
29-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,1
29-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
01-03-2025,Andaman and Nicobar Islands,Nicobar,744301,16,180
01-09-2025,Andaman and Nicobar Islands,Nicobar,744303,0,4
01-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
01-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744211,0,1
01-09-2025,Andaman and Nicobar Islands,South Andaman,744107,0,1
01-09-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
02-09-2025,Andaman and Nicobar Islands,Nicobar,744304,0,1
02-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,6
04-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,2
06-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,1
08-09-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
09-09-2025,Andaman and Nicobar Islands,Nicobar,744301,0,5
09-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,4
09-09-2025,Andaman and Nicobar Islands,South Andaman,744103,1,4
09-09-2025,Andaman and Nicobar Islands,South Andaman,744105,2,15
10-09-2025,Andaman and Nicobar Islands,South Andaman,744103,0,8
10-09-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
12-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
12-09-2025,Andaman and Nicobar Islands,South Andaman,744101,0,1
12-09-2025,Andaman and Nicobar Islands,South Andaman,744105,1,9
11-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
11-09-2025,Andaman and Nicobar Islands,South Andaman,744211,0,2
15-09-2025,Andaman and Nicobar Islands,Nicobar,744301,1,3
15-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,2,11
15-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,5
15-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
15-09-2025,Andaman and Nicobar Islands,South Andaman,744102,0,3
15-09-2025,Andaman and Nicobar Islands,South Andaman,744105,0,3
17-09-2025,Andaman and Nicobar Islands,South Andaman,744104,1,0
16-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,7
16-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
16-09-2025,Andaman and Nicobar Islands,South Andaman,744106,2,4
16-09-2025,Andaman and Nicobar Islands,South Andaman,744207,1,3
18-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
18-09-2025,Andaman and Nicobar Islands,South Andaman,744211,4,0
20-09-2025,Andaman and Nicobar Islands,South Andaman,744103,0,2
20-09-2025,Andaman and Nicobar Islands,South Andaman,744105,1,2
13-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
16-10-2025,Andaman and Nicobar Islands,Nicobar,744301,0,2
16-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
15-10-2025,Andaman and Nicobar Islands,Nicobar,744301,2,5
15-10-2025,Andaman and Nicobar Islands,South Andaman,744105,2,7
15-10-2025,Andaman and Nicobar Islands,South Andaman,744112,1,0
15-10-2025,Andaman and Nicobar Islands,South Andaman,744207,0,5
17-10-2025,Andaman and Nicobar Islands,Nicobar,744301,0,3
17-10-2025,Andaman and Nicobar Islands,South Andaman,744106,0,1
17-10-2025,Andaman and Nicobar Islands,South Andaman,744206,1,0
17-10-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
26-10-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
19-10-2025,Andaman and Nicobar Islands,South Andaman,744101,2,0
19-10-2025,Andaman and Nicobar Islands,South Andaman,744106,0,4
19-10-2025,Andaman and Nicobar Islands,South Andaman,744207,1,0
20-10-2025,Andaman and Nicobar Islands,South Andaman,744103,0,1
21-10-2025,Andaman and Nicobar Islands,South Andaman,744107,1,1
21-10-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
28-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,6
27-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,7
31-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
30-10-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
18-10-2025,Andaman and Nicobar Islands,South Andaman,744103,0,6
18-10-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
24-10-2025,Andaman and Nicobar Islands,Nicobar,744303,1,3
24-10-2025,Andaman and Nicobar Islands,South Andaman,744102,2,3
24-10-2025,Andaman and Nicobar Islands,South Andaman,744103,0,5
25-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,1
25-10-2025,Andaman and Nicobar Islands,South Andaman,744107,0,2
25-10-2025,Andaman and Nicobar Islands,South Andaman,744211,0,2
01-11-2025,Andaman and Nicobar Islands,Nicobar,744303,1,1
05-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,1
05-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
07-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
07-11-2025,Andaman and Nicobar Islands,South Andaman,744206,1,2
08-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
17-11-2025,Andaman and Nicobar Islands,South Andaman,744112,0,2
03-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
04-12-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
06-11-2025,Andaman and Nicobar Islands,Nicobar,744301,0,3
06-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,15
06-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,3
06-11-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
06-11-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
05-11-2025,Andaman and Nicobar Islands,South Andaman,744101,0,1
08-11-2025,Andaman and Nicobar Islands,South Andaman,744103,0,4
08-11-2025,Andaman and Nicobar Islands,South Andaman,744106,0,2
07-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
07-11-2025,Andaman and Nicobar Islands,South Andaman,744103,1,5
07-12-2025,Andaman and Nicobar Islands,South Andaman,744103,2,2
04-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,10
04-11-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
04-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,3
10-11-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
10-11-2025,Andaman and Nicobar Islands,South Andaman,744105,0,5
10-11-2025,Andaman and Nicobar Islands,South Andaman,744106,1,1
10-11-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
10-11-2025,Andaman and Nicobar Islands,South Andaman,744207,0,2
09-11-2025,Andaman and Nicobar Islands,South Andaman,744102,0,1
11-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,5
11-11-2025,Andaman and Nicobar Islands,South Andaman,744106,0,2
11-11-2025,Andaman and Nicobar Islands,South Andaman,744112,0,2
13-11-2025,Andaman and Nicobar Islands,Nicobar,744302,0,2
13-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
13-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,6
13-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,2
13-11-2025,Andaman and Nicobar Islands,South Andaman,744102,0,5
13-11-2025,Andaman and Nicobar Islands,South Andaman,744103,0,5
12-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,16
12-11-2025,Andaman and Nicobar Islands,South Andaman,744102,0,3
12-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
14-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,13
14-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
14-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,1,1
14-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,2
14-11-2025,Andaman and Nicobar Islands,South Andaman,744105,0,7
15-11-2025,Andaman and Nicobar Islands,Nicobar,744301,0,2
15-11-2025,Andaman and Nicobar Islands,South Andaman,744101,0,2
25-12-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
25-12-2025,Andaman and Nicobar Islands,South Andaman,744101,0,3
27-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,6
28-12-2025,Andaman and Nicobar Islands,South Andaman,744102,0,5
31-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
