date,state,district,pincode,demo_age_5_17,demo_age_17_
01-03-2025,Chhattisgarh,Gaurela-pendra-marwahi,495119,24,299
01-03-2025,Chhattisgarh,Baloda Bazar,493332,35,1392
01-03-2025,Chhattisgarh,Durg,491332,16,181
01-03-2025,Chhattisgarh,Bilaspur,495112,21,479
01-03-2025,Chhattisgarh,Surguja,497114,32,423
01-03-2025,Chhattisgarh,Raigarh,496001,182,1388
01-03-2025,Chhattisgarh,Mungeli,495115,65,3432
01-03-2025,Chhattisgarh,Rajnandgaon,491885,32,1407
01-03-2025,Chhattisgarh,Surajpur,497231,35,771
01-03-2025,Chhattisgarh,Baloda Bazar,493195,10,305
01-03-2025,Chhattisgarh,Sukma,494111,93,627
01-03-2025,Chhattisgarh,Bijapur,494448,24,482
01-03-2025,Chhattisgarh,Durg,490025,29,374
01-03-2025,Chhattisgarh,Dhamtari,492109,10,320
01-03-2025,Chhattisgarh,Bilaspur,495555,16,192
01-03-2025,Chhattisgarh,Dhamtari,493663,68,1409
01-06-2025,Chhattisgarh,Rajnandgaon,491661,257,3622
01-06-2025,Chhattisgarh,Korba,495450,67,689
01-06-2025,Chhattisgarh,Jashpur,496118,278,3686
01-06-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491665,499,2040
01-06-2025,Chhattisgarh,Mahasamund,493449,600,15090
01-06-2025,Chhattisgarh,Durg,491111,255,2450
01-06-2025,Chhattisgarh,Bastar,494001,323,2694
01-06-2025,Chhattisgarh,Bilaspur,495551,500,5438
01-06-2025,Chhattisgarh,Janjgir-champa,495668,323,3412
01-06-2025,Chhattisgarh,Baloda Bazar,493118,399,5899
01-06-2025,Chhattisgarh,Mungeli,495330,73,901
01-06-2025,Chhattisgarh,Koriya,497335,210,4940
01-07-2025,Chhattisgarh,Dhamtari,493663,133,1054
01-07-2025,Chhattisgarh,Janjgir-champa,495692,42,608
01-07-2025,Chhattisgarh,Raipur,492001,360,2824
01-07-2025,Chhattisgarh,Balod,491223,186,565
01-07-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491888,177,1446
01-07-2025,Chhattisgarh,Surguja,497111,182,3351
01-07-2025,Chhattisgarh,Mahasamund,493445,262,1808
01-07-2025,Chhattisgarh,Bilaspur,495224,362,1972
01-07-2025,Chhattisgarh,Balod,491227,94,866
01-07-2025,Chhattisgarh,Bilaspur,495550,114,1116
01-07-2025,Chhattisgarh,Durg,491001,679,2820
01-07-2025,Chhattisgarh,Korba,495445,337,2949
01-07-2025,Chhattisgarh,Korba,495684,100,815
01-07-2025,Chhattisgarh,Baloda Bazar,493332,156,1491
01-07-2025,Chhattisgarh,Bilaspur,495220,115,744
01-07-2025,Chhattisgarh,Mungeli,495334,220,3087
01-07-2025,Chhattisgarh,Dhamtari,493778,187,1443
01-07-2025,Chhattisgarh,Dhamtari,493773,225,1786
01-09-2025,Chhattisgarh,Balod,491221,0,3
01-09-2025,Chhattisgarh,Balod,491222,3,15
01-09-2025,Chhattisgarh,Baloda Bazar,493118,11,149
01-09-2025,Chhattisgarh,Balrampur,497220,2,54
01-09-2025,Chhattisgarh,Balrampur,497223,5,144
01-09-2025,Chhattisgarh,Bastar,494001,4,80
01-09-2025,Chhattisgarh,Bastar,494010,3,57
01-09-2025,Chhattisgarh,Bastar,494224,1,68
01-09-2025,Chhattisgarh,Bastar,494441,0,1
01-09-2025,Chhattisgarh,Bemetara,490036,2,9
01-09-2025,Chhattisgarh,Bilaspur,495001,11,119
01-09-2025,Chhattisgarh,Bilaspur,495117,1,50
01-09-2025,Chhattisgarh,Bilaspur,495446,1,3
01-09-2025,Chhattisgarh,Bilaspur,495551,9,118
01-09-2025,Chhattisgarh,Bilaspur,495559,3,24
01-09-2025,Chhattisgarh,Dakshin Bastar Dantewada,494449,3,12
01-09-2025,Chhattisgarh,Dantewada,494441,1,1
01-09-2025,Chhattisgarh,Dantewada,494556,0,1
01-09-2025,Chhattisgarh,Dhamtari,493662,1,17
01-09-2025,Chhattisgarh,Dhamtari,493770,3,33
01-09-2025,Chhattisgarh,Dhamtari,493773,5,67
01-09-2025,Chhattisgarh,Dhamtari,493778,5,32
01-09-2025,Chhattisgarh,Durg,490006,5,27
01-09-2025,Chhattisgarh,Durg,491107,9,44
01-09-2025,Chhattisgarh,Durg,491228,0,15
01-09-2025,Chhattisgarh,Gariyaband,493445,0,1
01-09-2025,Chhattisgarh,Gariyaband,495674,0,1
01-09-2025,Chhattisgarh,Gaurela-pendra-marwahi,495119,2,10
01-09-2025,Chhattisgarh,Janjgir-champa,495554,1,23
01-09-2025,Chhattisgarh,Janjgir-champa,495660,3,30
01-09-2025,Chhattisgarh,Janjgir-champa,495661,4,48
01-09-2025,Chhattisgarh,Janjgir-champa,495671,0,29
01-09-2025,Chhattisgarh,Jashpur,496220,2,55
01-09-2025,Chhattisgarh,Jashpur,496223,4,45
01-09-2025,Chhattisgarh,Jashpur,496336,3,48
01-09-2025,Chhattisgarh,Kabeerdham,491559,1,26
01-09-2025,Chhattisgarh,Kabeerdham,491888,0,3
01-09-2025,Chhattisgarh,Kanker,494336,0,1
01-09-2025,Chhattisgarh,Kanker,494635,0,2
01-09-2025,Chhattisgarh,Kanker,494665,2,3
01-09-2025,Chhattisgarh,Kanker,494669,0,2
01-09-2025,Chhattisgarh,Kanker,494670,0,3
01-09-2025,Chhattisgarh,Kanker,494777,1,5
01-09-2025,Chhattisgarh,Kawardha,491336,3,21
01-09-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491444,0,1
01-09-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491445,0,2
01-09-2025,Chhattisgarh,Kondagaon,494228,0,5
01-09-2025,Chhattisgarh,Korba,495442,0,4
01-09-2025,Chhattisgarh,Korba,495449,4,71
01-09-2025,Chhattisgarh,Korba,495450,2,12
01-09-2025,Chhattisgarh,Korba,495454,1,14
01-09-2025,Chhattisgarh,Koriya,497331,3,22
01-09-2025,Chhattisgarh,Koriya,497442,2,47
01-09-2025,Chhattisgarh,Koriya,497451,0,6
01-09-2025,Chhattisgarh,Koriya,497553,0,1
01-09-2025,Chhattisgarh,Koriya,497557,0,2
01-09-2025,Chhattisgarh,Koriya,497773,0,2
01-09-2025,Chhattisgarh,Mahasamund,493555,3,31
01-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497448,0,2
01-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497778,0,14
01-09-2025,Chhattisgarh,Mungeli,495224,1,10
01-09-2025,Chhattisgarh,Raigarh,496113,2,40
01-09-2025,Chhattisgarh,Raigarh,496118,2,73
01-09-2025,Chhattisgarh,Raigarh,496661,1,24
01-09-2025,Chhattisgarh,Raipur,492001,9,76
01-09-2025,Chhattisgarh,Raipur,492006,2,7
01-09-2025,Chhattisgarh,Raipur,492009,0,15
01-09-2025,Chhattisgarh,Raipur,492010,0,4
01-09-2025,Chhattisgarh,Raipur,492015,3,26
01-09-2025,Chhattisgarh,Raipur,492101,1,23
01-09-2025,Chhattisgarh,Raipur,493441,6,47
01-09-2025,Chhattisgarh,Rajnandgaon,491229,3,16
01-09-2025,Chhattisgarh,Rajnandgaon,491661,0,26
01-09-2025,Chhattisgarh,Sakti,495687,0,3
01-09-2025,Chhattisgarh,Sakti,495688,2,8
01-09-2025,Chhattisgarh,Sakti,495689,0,6
01-09-2025,Chhattisgarh,Sukma,494122,3,69
01-09-2025,Chhattisgarh,Surajpur,497235,2,33
01-09-2025,Chhattisgarh,Surajpur,497333,1,167
01-09-2025,Chhattisgarh,Surguja,497223,0,4
01-09-2025,Chhattisgarh,Uttar Bastar Kanker,494336,0,4
01-09-2025,Chhattisgarh,Uttar Bastar Kanker,494337,1,4
01-09-2025,Chhattisgarh,Uttar Bastar Kanker,494665,0,1
01-09-2025,Chhattisgarh,Uttar Bastar Kanker,494669,0,1
01-09-2025,Chhattisgarh,Uttar Bastar Kanker,494670,0,2
02-09-2025,Chhattisgarh,Balod,491225,1,16
02-09-2025,Chhattisgarh,Baloda Bazar,493118,9,117
02-09-2025,Chhattisgarh,Baloda Bazar,493338,3,47
02-09-2025,Chhattisgarh,Baloda Bazar,493526,3,66
02-09-2025,Chhattisgarh,Baloda Bazar,493551,0,13
02-09-2025,Chhattisgarh,Baloda Bazar,493559,0,30
02-09-2025,Chhattisgarh,Balrampur,497119,6,34
02-09-2025,Chhattisgarh,Balrampur,497223,3,67
02-09-2025,Chhattisgarh,Balrampur,497225,6,242
02-09-2025,Chhattisgarh,Bastar,494010,2,21
02-09-2025,Chhattisgarh,Bastar,494442,5,92
02-09-2025,Chhattisgarh,Bemetara,491331,2,13
02-09-2025,Chhattisgarh,Bilaspur,495117,0,36
02-09-2025,Chhattisgarh,Bilaspur,495330,0,39
02-09-2025,Chhattisgarh,Bilaspur,495442,3,30
02-09-2025,Chhattisgarh,Dakshin Bastar Dantewada,494449,0,4
02-09-2025,Chhattisgarh,Dhamtari,493661,0,2
02-09-2025,Chhattisgarh,Dhamtari,493778,2,35
02-09-2025,Chhattisgarh,Durg,490009,0,4
02-09-2025,Chhattisgarh,Durg,490025,2,12
02-09-2025,Chhattisgarh,Durg,490026,1,11
02-09-2025,Chhattisgarh,Durg,491223,1,11
02-09-2025,Chhattisgarh,Gariyaband,493888,0,14
02-09-2025,Chhattisgarh,Gariyaband,496116,0,1
02-09-2025,Chhattisgarh,Janjgir-champa,495001,0,1
02-09-2025,Chhattisgarh,Janjgir-champa,495554,2,22
02-09-2025,Chhattisgarh,Jashpur,496118,3,26
02-09-2025,Chhattisgarh,Jashpur,496330,2,12
02-09-2025,Chhattisgarh,Jashpur,496334,2,21
02-09-2025,Chhattisgarh,Kawardha,491995,3,129
02-09-2025,Chhattisgarh,Kondagaon,494229,0,2
02-09-2025,Chhattisgarh,Kondagaon,494331,3,3
02-09-2025,Chhattisgarh,Kondagaon,494347,1,2
02-09-2025,Chhattisgarh,Korba,495442,0,1
02-09-2025,Chhattisgarh,Korba,495450,0,27
02-09-2025,Chhattisgarh,Korba,495677,3,30
02-09-2025,Chhattisgarh,Korba,495682,0,4
02-09-2025,Chhattisgarh,Korba,495683,0,17
02-09-2025,Chhattisgarh,Korba,495684,3,16
02-09-2025,Chhattisgarh,Mahasamund,493449,5,103
02-09-2025,Chhattisgarh,Mahasamund,493558,10,153
02-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497447,0,1
02-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497448,0,1
02-09-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491666,4,8
02-09-2025,Chhattisgarh,Mungeli,495115,13,114
02-09-2025,Chhattisgarh,Mungeli,495330,1,38
02-09-2025,Chhattisgarh,Raigarh,496115,0,18
02-09-2025,Chhattisgarh,Raigarh,496220,0,1
02-09-2025,Chhattisgarh,Raigarh,496445,0,44
02-09-2025,Chhattisgarh,Raigarh,496661,2,22
02-09-2025,Chhattisgarh,Raipur,493221,4,40
02-09-2025,Chhattisgarh,Rajnandgaon,491665,10,40
02-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,493559,2,23
02-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,496450,1,11
02-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,496551,0,1
02-09-2025,Chhattisgarh,Sukma,494111,6,42
02-09-2025,Chhattisgarh,Surajpur,497226,4,34
02-09-2025,Chhattisgarh,Surajpur,497331,0,9
02-09-2025,Chhattisgarh,Surajpur,497333,5,146
02-09-2025,Chhattisgarh,Surguja,497116,16,246
02-09-2025,Chhattisgarh,Surguja,497118,3,38
02-09-2025,Chhattisgarh,Surguja,497224,2,7
03-09-2025,Chhattisgarh,Balod,491227,2,20
03-09-2025,Chhattisgarh,Balod,491771,3,17
03-09-2025,Chhattisgarh,Baloda Bazar,493101,2,48
03-09-2025,Chhattisgarh,Balrampur,497001,4,28
03-09-2025,Chhattisgarh,Balrampur,497225,5,164
03-09-2025,Chhattisgarh,Bijapur,494444,5,24
03-09-2025,Chhattisgarh,Bilaspur,495112,1,23
03-09-2025,Chhattisgarh,Bilaspur,495442,2,34
03-09-2025,Chhattisgarh,Dakshin Bastar Dantewada,494552,2,9
03-09-2025,Chhattisgarh,Dantewada,494441,0,3
03-09-2025,Chhattisgarh,Dantewada,494449,1,6
03-09-2025,Chhattisgarh,Dhamtari,494337,0,1
03-09-2025,Chhattisgarh,Durg,490022,0,1
03-09-2025,Chhattisgarh,Durg,490023,4,17
03-09-2025,Chhattisgarh,Durg,490025,0,15
03-09-2025,Chhattisgarh,Durg,490042,0,7
03-09-2025,Chhattisgarh,Durg,491221,2,16
03-09-2025,Chhattisgarh,Durg,491340,0,4
03-09-2025,Chhattisgarh,Gariyaband,493885,1,6
03-09-2025,Chhattisgarh,Gariyaband,493890,2,25
03-09-2025,Chhattisgarh,Janjgir Champa,495559,0,1
03-09-2025,Chhattisgarh,Janjgir-champa,495446,0,3
03-09-2025,Chhattisgarh,Janjgir-champa,495553,4,10
03-09-2025,Chhattisgarh,Janjgir-champa,495554,0,15
03-09-2025,Chhattisgarh,Janjgir-champa,495663,2,6
03-09-2025,Chhattisgarh,Janjgir-champa,495689,5,45
03-09-2025,Chhattisgarh,Janjgir-champa,495690,3,49
03-09-2025,Chhattisgarh,Jashpur,496223,3,39
03-09-2025,Chhattisgarh,Jashpur,496245,1,8
03-09-2025,Chhattisgarh,Jashpur,496330,0,6
03-09-2025,Chhattisgarh,Jashpur,496338,0,7
03-09-2025,Chhattisgarh,Kanker,494335,0,11
03-09-2025,Chhattisgarh,Kawardha,491336,0,10
03-09-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491444,1,4
03-09-2025,Chhattisgarh,Kondagaon,494226,4,42
03-09-2025,Chhattisgarh,Kondagaon,494331,2,23
03-09-2025,Chhattisgarh,Kondagaon,494347,1,17
03-09-2025,Chhattisgarh,Korba,495454,1,20
04-09-2025,Chhattisgarh,Balod,491221,0,6
04-09-2025,Chhattisgarh,Balod,491227,0,18
04-09-2025,Chhattisgarh,Balod,491228,2,68
04-09-2025,Chhattisgarh,Baloda Bazar,493118,6,120
04-09-2025,Chhattisgarh,Baloda Bazar,493222,1,9
04-09-2025,Chhattisgarh,Baloda Bazar,493338,4,67
04-09-2025,Chhattisgarh,Balrampur,497118,6,50
04-09-2025,Chhattisgarh,Bemetara,491993,3,44
04-09-2025,Chhattisgarh,Bijapur,494446,2,30
04-09-2025,Chhattisgarh,Bilaspur,495001,7,94
04-09-2025,Chhattisgarh,Bilaspur,495113,2,34
04-09-2025,Chhattisgarh,Bilaspur,495222,0,5
04-09-2025,Chhattisgarh,Bilaspur,495224,3,49
04-09-2025,Chhattisgarh,Bilaspur,495442,0,29
04-09-2025,Chhattisgarh,Bilaspur,495550,2,27
04-09-2025,Chhattisgarh,Bilaspur,495551,12,62
04-09-2025,Chhattisgarh,Dantewada,494449,1,8
04-09-2025,Chhattisgarh,Dhamtari,493661,0,5
04-09-2025,Chhattisgarh,Dhamtari,493776,1,8
04-09-2025,Chhattisgarh,Durg,490022,0,1
04-09-2025,Chhattisgarh,Durg,491001,29,108
04-09-2025,Chhattisgarh,Gariyaband,493887,0,8
04-09-2025,Chhattisgarh,Gariyaband,493889,2,22
04-09-2025,Chhattisgarh,Gariyaband,495449,0,5
04-09-2025,Chhattisgarh,Gaurela-pendra-marwahi,495119,4,16
04-09-2025,Chhattisgarh,Janjgir-champa,495553,1,8
04-09-2025,Chhattisgarh,Janjgir-champa,495663,0,6
04-09-2025,Chhattisgarh,Janjgir-champa,495687,3,21
04-09-2025,Chhattisgarh,Janjgir-champa,495692,3,16
04-09-2025,Chhattisgarh,Jashpur,496220,2,11
04-09-2025,Chhattisgarh,Jashpur,496334,0,6
04-09-2025,Chhattisgarh,Kabeerdham,491888,0,3
04-09-2025,Chhattisgarh,Kanker,494335,1,6
04-09-2025,Chhattisgarh,Kanker,494771,0,7
04-09-2025,Chhattisgarh,Kawardha,491336,1,10
04-09-2025,Chhattisgarh,Kawardha,491559,8,123
04-09-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491881,1,4
04-09-2025,Chhattisgarh,Kondagaon,494230,0,17
04-09-2025,Chhattisgarh,Kondagaon,494347,1,10
04-09-2025,Chhattisgarh,Korba,495447,2,13
04-09-2025,Chhattisgarh,Korba,495449,2,20
04-09-2025,Chhattisgarh,Koriya,497331,1,12
04-09-2025,Chhattisgarh,Koriya,497339,2,17
04-09-2025,Chhattisgarh,Koriya,497447,0,1
04-09-2025,Chhattisgarh,Mahasamund,493555,1,29
04-09-2025,Chhattisgarh,Mahasamund,493558,14,98
04-09-2025,Chhattisgarh,Raigarh,496551,1,31
04-09-2025,Chhattisgarh,Raipur,492015,7,36
04-09-2025,Chhattisgarh,Raipur,493114,1,30
04-09-2025,Chhattisgarh,Raipur,493992,0,5
04-09-2025,Chhattisgarh,Rajnandgaon,491444,2,25
04-09-2025,Chhattisgarh,Rajnandgaon,491558,3,38
04-09-2025,Chhattisgarh,Rajnandgaon,491661,0,16
04-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,493338,0,17
04-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,496554,0,1
04-09-2025,Chhattisgarh,Surajpur,497231,1,26
04-09-2025,Chhattisgarh,Surajpur,497331,0,4
03-09-2025,Chhattisgarh,Korba,495684,3,19
03-09-2025,Chhattisgarh,Koriya,497447,0,3
03-09-2025,Chhattisgarh,Koriya,497773,0,2
03-09-2025,Chhattisgarh,Mahasamund,492112,2,28
03-09-2025,Chhattisgarh,Mahasamund,493449,4,104
03-09-2025,Chhattisgarh,Mahasamund,493554,1,28
03-09-2025,Chhattisgarh,Mahasamund,493555,1,39
03-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497442,0,5
03-09-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491665,6,43
03-09-2025,Chhattisgarh,Mungeli,495113,0,1
03-09-2025,Chhattisgarh,Raigarh,496116,1,41
03-09-2025,Chhattisgarh,Raigarh,496551,1,34
03-09-2025,Chhattisgarh,Raigarh,496665,1,46
03-09-2025,Chhattisgarh,Raipur,492006,1,17
03-09-2025,Chhattisgarh,Raipur,492013,0,22
03-09-2025,Chhattisgarh,Raipur,492101,0,17
03-09-2025,Chhattisgarh,Raipur,493225,3,37
03-09-2025,Chhattisgarh,Raipur,493661,3,47
03-09-2025,Chhattisgarh,Raipur,493992,0,3
03-09-2025,Chhattisgarh,Rajnandgaon,491229,3,23
03-09-2025,Chhattisgarh,Rajnandgaon,491666,7,28
03-09-2025,Chhattisgarh,Sakti,495661,0,2
03-09-2025,Chhattisgarh,Sakti,495695,0,6
03-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,493559,1,12
03-09-2025,Chhattisgarh,Sukma,494115,0,8
03-09-2025,Chhattisgarh,Surguja,497101,6,51
03-09-2025,Chhattisgarh,Uttar Bastar Kanker,494670,0,14
06-09-2025,Chhattisgarh,Balod,491222,1,36
06-09-2025,Chhattisgarh,Baloda Bazar,493195,0,4
06-09-2025,Chhattisgarh,Baloda Bazar,493196,1,7
06-09-2025,Chhattisgarh,Baloda Bazar,493228,4,56
06-09-2025,Chhattisgarh,Baloda Bazar,493344,5,54
06-09-2025,Chhattisgarh,Balrampur,497001,0,34
06-09-2025,Chhattisgarh,Bastar,494115,2,2
06-09-2025,Chhattisgarh,Bastar,494222,5,60
06-09-2025,Chhattisgarh,Bastar,494223,0,28
06-09-2025,Chhattisgarh,Bastar,494441,0,2
06-09-2025,Chhattisgarh,Bemetara,490036,1,2
06-09-2025,Chhattisgarh,Bemetara,491340,1,34
06-09-2025,Chhattisgarh,Bijapur,494448,0,2
06-09-2025,Chhattisgarh,Bilaspur,495001,8,80
06-09-2025,Chhattisgarh,Bilaspur,495112,0,12
06-09-2025,Chhattisgarh,Bilaspur,495119,3,22
06-09-2025,Chhattisgarh,Bilaspur,495330,1,27
06-09-2025,Chhattisgarh,Bilaspur,495446,0,3
06-09-2025,Chhattisgarh,Bilaspur,495550,3,27
06-09-2025,Chhattisgarh,Dakshin Bastar Dantewada,494552,0,2
06-09-2025,Chhattisgarh,Dhamtari,493662,0,15
06-09-2025,Chhattisgarh,Dhamtari,493776,1,12
06-09-2025,Chhattisgarh,Durg,490025,1,12
06-09-2025,Chhattisgarh,Durg,491001,7,67
06-09-2025,Chhattisgarh,Durg,491107,2,28
06-09-2025,Chhattisgarh,Durg,491225,0,3
06-09-2025,Chhattisgarh,Durg,491340,0,1
06-09-2025,Chhattisgarh,Gariyaband,491661,0,8
06-09-2025,Chhattisgarh,Gariyaband,492109,1,8
06-09-2025,Chhattisgarh,Gariyaband,493996,1,27
06-09-2025,Chhattisgarh,Gariyaband,495674,0,2
06-09-2025,Chhattisgarh,Janjgir Champa,495556,0,2
06-09-2025,Chhattisgarh,Janjgir-champa,495552,1,18
06-09-2025,Chhattisgarh,Janjgir-champa,495557,1,27
06-09-2025,Chhattisgarh,Janjgir-champa,495661,6,20
06-09-2025,Chhattisgarh,Janjgir-champa,495687,2,29
06-09-2025,Chhattisgarh,Janjgir-champa,495690,2,33
06-09-2025,Chhattisgarh,Janjgir-champa,495691,3,39
06-09-2025,Chhattisgarh,Jashpur,496223,4,24
06-09-2025,Chhattisgarh,Kabeerdham,491559,2,26
06-09-2025,Chhattisgarh,Kanker,494337,0,2
06-09-2025,Chhattisgarh,Kanker,494665,2,11
06-09-2025,Chhattisgarh,Kanker,494670,1,7
06-09-2025,Chhattisgarh,Kawardha,491559,7,119
06-09-2025,Chhattisgarh,Kawardha,491995,5,95
06-09-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491881,2,6
06-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497442,2,1
06-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497449,1,1
06-09-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491665,8,30
06-09-2025,Chhattisgarh,Mungeli,495330,1,42
06-09-2025,Chhattisgarh,Raigarh,496111,4,11
06-09-2025,Chhattisgarh,Raigarh,496661,0,11
06-09-2025,Chhattisgarh,Raipur,493441,1,19
06-09-2025,Chhattisgarh,Raipur,493889,0,1
06-09-2025,Chhattisgarh,Raipur,493996,0,1
06-09-2025,Chhattisgarh,Rajnandgaon,491444,6,15
06-09-2025,Chhattisgarh,Rajnandgaon,491666,9,24
06-09-2025,Chhattisgarh,Sakti,495661,2,5
06-09-2025,Chhattisgarh,Sakti,495688,3,6
06-09-2025,Chhattisgarh,Sakti,495692,2,12
06-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,493338,0,14
06-09-2025,Chhattisgarh,Sukma,494111,6,22
06-09-2025,Chhattisgarh,Sukma,494122,3,101
06-09-2025,Chhattisgarh,Surajpur,497116,0,3
06-09-2025,Chhattisgarh,Surajpur,497225,0,42
06-09-2025,Chhattisgarh,Surajpur,497235,1,21
06-09-2025,Chhattisgarh,Surguja,497001,6,84
06-09-2025,Chhattisgarh,Surguja,497101,2,62
06-09-2025,Chhattisgarh,Surguja,497119,1,15
06-09-2025,Chhattisgarh,Uttar Bastar Kanker,494635,1,2
06-09-2025,Chhattisgarh,Uttar Bastar Kanker,494665,1,4
05-09-2025,Chhattisgarh,Balod,491228,7,30
05-09-2025,Chhattisgarh,Baloda Bazar,493118,1,19
05-09-2025,Chhattisgarh,Baloda Bazar,493228,3,34
05-09-2025,Chhattisgarh,Baloda Bazar,493344,0,6
05-09-2025,Chhattisgarh,Baloda Bazar,493526,1,7
05-09-2025,Chhattisgarh,Baloda Bazar,493551,0,4
05-09-2025,Chhattisgarh,Balrampur,497118,2,39
05-09-2025,Chhattisgarh,Bastar,494442,1,1
05-09-2025,Chhattisgarh,Bemetara,491993,0,4
05-09-2025,Chhattisgarh,Bijapur,494441,0,1
05-09-2025,Chhattisgarh,Bijapur,494448,1,1
05-09-2025,Chhattisgarh,Bijapur,494450,2,11
05-09-2025,Chhattisgarh,Bilaspur,495116,0,9
05-09-2025,Chhattisgarh,Bilaspur,495222,1,4
05-09-2025,Chhattisgarh,Bilaspur,495330,1,11
