date,state,district,pincode,demo_age_5_17,demo_age_17_
01-05-2025,Jammu and Kashmir,Anantnag,192201,96,457
01-05-2025,Jammu and Kashmir,Pulwama,192121,22,148
01-05-2025,Jammu and Kashmir,Bandipore,193502,207,879
01-05-2025,Jammu and Kashmir,Ganderbal,191202,59,255
01-05-2025,Jammu and Kashmir,Rajouri,185131,49,299
01-05-2025,Jammu and Kashmir,Anantnag,192101,96,550
01-05-2025,Jammu and Kashmir,Kishtwar,182204,67,255
01-05-2025,Jammu and Kashmir,Anantnag,192126,40,204
01-05-2025,Jammu and Kashmir,Doda,182203,56,355
01-05-2025,Jammu and Kashmir,Srinagar,190002,38,556
01-06-2025,Jammu and Kashmir,Kulgam,192231,186,966
01-06-2025,Jammu and Kashmir,Shupiyan,192303,311,1154
01-06-2025,Jammu and Kashmir,Pulwama,192304,16,69
01-06-2025,Jammu and Kashmir,Budgam,191111,148,365
01-06-2025,Jammu and Kashmir,Anantnag,192212,76,284
01-06-2025,Jammu and Kashmir,Srinagar,190002,24,543
01-06-2025,Jammu and Kashmir,Udhampur,182122,18,317
01-06-2025,Jammu and Kashmir,Kupwara,193222,192,811
01-06-2025,Jammu and Kashmir,Srinagar,190006,34,272
01-06-2025,Jammu and Kashmir,Baramula,193121,61,582
01-07-2025,Jammu and Kashmir,Udhampur,182122,30,372
01-07-2025,Jammu and Kashmir,Kulgam,192231,288,1548
01-07-2025,Jammu and Kashmir,Shupiyan,192303,377,1512
01-07-2025,Jammu and Kashmir,Anantnag,192201,119,821
01-03-2025,Jammu and Kashmir,Rajouri,185131,150,585
01-07-2025,Jammu and Kashmir,Anantnag,192212,72,371
01-07-2025,Jammu and Kashmir,Baramula,193201,144,1206
01-09-2025,Jammu and Kashmir,Anantnag,192124,3,23
01-09-2025,Jammu and Kashmir,Anantnag,192201,3,26
01-09-2025,Jammu and Kashmir,Anantnag,192210,0,9
01-09-2025,Jammu and Kashmir,Anantnag,192221,0,4
01-09-2025,Jammu and Kashmir,Badgam,191111,0,38
01-09-2025,Jammu and Kashmir,Badgam,192121,1,3
01-09-2025,Jammu and Kashmir,Bandipore,193503,3,18
01-09-2025,Jammu and Kashmir,Baramula,193402,6,14
01-09-2025,Jammu and Kashmir,Doda,182146,0,10
01-09-2025,Jammu and Kashmir,Doda,182222,2,6
01-09-2025,Jammu and Kashmir,Ganderbal,191131,2,24
01-09-2025,Jammu and Kashmir,Ganderbal,191201,2,24
01-09-2025,Jammu and Kashmir,Jammu,180004,1,10
01-09-2025,Jammu and Kashmir,Jammu,180005,0,7
01-09-2025,Jammu and Kashmir,Jammu,180007,0,10
01-09-2025,Jammu and Kashmir,Jammu,180011,0,4
01-09-2025,Jammu and Kashmir,Jammu,180017,1,2
01-09-2025,Jammu and Kashmir,Jammu,181121,0,2
01-09-2025,Jammu and Kashmir,Jammu,181133,0,3
01-09-2025,Jammu and Kashmir,Jammu,181207,0,1
01-09-2025,Jammu and Kashmir,Jammu,181221,2,4
01-09-2025,Jammu and Kashmir,Jammu,181224,0,6
01-09-2025,Jammu and Kashmir,Kargil,194301,0,2
01-09-2025,Jammu and Kashmir,Kargil,194302,0,3
01-09-2025,Jammu and Kashmir,Kathua,184206,0,5
01-09-2025,Jammu and Kashmir,Kishtwar,182205,1,11
01-09-2025,Jammu and Kashmir,Kulgam,192231,13,55
01-09-2025,Jammu and Kashmir,Kulgam,192232,1,10
01-09-2025,Jammu and Kashmir,Kupwara,193302,6,29
01-09-2025,Jammu and Kashmir,Pulwama,191102,1,1
01-09-2025,Jammu and Kashmir,Pulwama,192303,1,12
01-09-2025,Jammu and Kashmir,Punch,185111,3,16
01-09-2025,Jammu and Kashmir,Punch,185121,3,25
01-09-2025,Jammu and Kashmir,Rajouri,185131,1,26
01-09-2025,Jammu and Kashmir,Rajouri,185212,5,16
01-09-2025,Jammu and Kashmir,Reasi,182301,0,5
01-09-2025,Jammu and Kashmir,Samba,181143,0,3
01-09-2025,Jammu and Kashmir,Srinagar,190008,0,7
01-09-2025,Jammu and Kashmir,Srinagar,190010,0,11
01-09-2025,Jammu and Kashmir,Srinagar,190018,0,12
01-09-2025,Jammu and Kashmir,Udhampur,182121,1,11
01-09-2025,Jammu and Kashmir,Udhampur,182125,0,5
02-09-2025,Jammu and Kashmir,Anantnag,192210,1,4
02-09-2025,Jammu and Kashmir,Badgam,193401,0,8
02-09-2025,Jammu and Kashmir,Budgam,192121,0,2
02-09-2025,Jammu and Kashmir,Budgam,193411,7,5
02-09-2025,Jammu and Kashmir,Jammu,180001,0,29
02-09-2025,Jammu and Kashmir,Jammu,180007,0,8
02-09-2025,Jammu and Kashmir,Jammu,180011,0,1
02-09-2025,Jammu and Kashmir,Jammu,180016,0,2
02-09-2025,Jammu and Kashmir,Jammu,181122,1,14
02-09-2025,Jammu and Kashmir,Jammu,181132,0,10
02-09-2025,Jammu and Kashmir,Jammu,181206,1,8
02-09-2025,Jammu and Kashmir,Jammu,181207,0,4
02-09-2025,Jammu and Kashmir,Jammu,181221,0,1
02-09-2025,Jammu and Kashmir,Jammu,181224,0,2
02-09-2025,Jammu and Kashmir,Kathua,184121,0,1
02-09-2025,Jammu and Kashmir,Kulgam,192221,0,4
02-09-2025,Jammu and Kashmir,Kupwara,193225,3,17
02-09-2025,Jammu and Kashmir,Leh,194401,1,3
02-09-2025,Jammu and Kashmir,Pulwama,192124,0,1
02-09-2025,Jammu and Kashmir,Punch,185101,7,28
02-09-2025,Jammu and Kashmir,Punch,185111,5,21
02-09-2025,Jammu and Kashmir,Rajouri,185132,1,26
02-09-2025,Jammu and Kashmir,Rajouri,185153,0,2
02-09-2025,Jammu and Kashmir,Ramban,182144,1,3
02-09-2025,Jammu and Kashmir,Ramban,182146,1,4
02-09-2025,Jammu and Kashmir,Reasi,182311,0,6
02-09-2025,Jammu and Kashmir,Samba,181141,0,2
02-09-2025,Jammu and Kashmir,Srinagar,190002,1,48
02-09-2025,Jammu and Kashmir,Srinagar,190014,0,5
02-09-2025,Jammu and Kashmir,Srinagar,191121,1,9
02-09-2025,Jammu and Kashmir,Udhampur,182125,0,2
02-09-2025,Jammu and Kashmir,Udhampur,184205,0,1
04-09-2025,Jammu and Kashmir,Badgam,191112,0,2
04-09-2025,Jammu and Kashmir,Badgam,193401,0,8
04-09-2025,Jammu and Kashmir,Bandipore,193503,2,9
04-09-2025,Jammu and Kashmir,Baramula,193122,2,15
04-09-2025,Jammu and Kashmir,Baramula,193201,2,27
04-09-2025,Jammu and Kashmir,Doda,182143,0,2
04-09-2025,Jammu and Kashmir,Doda,182145,0,3
04-09-2025,Jammu and Kashmir,Doda,182146,0,5
04-09-2025,Jammu and Kashmir,Doda,182221,0,3
04-09-2025,Jammu and Kashmir,Jammu,180015,1,4
04-09-2025,Jammu and Kashmir,Jammu,181122,1,6
04-09-2025,Jammu and Kashmir,Jammu,181132,0,6
04-09-2025,Jammu and Kashmir,Jammu,181141,0,4
04-09-2025,Jammu and Kashmir,Jammu,181201,8,12
04-09-2025,Jammu and Kashmir,Jammu,181205,0,3
04-09-2025,Jammu and Kashmir,Jammu,184120,0,4
04-09-2025,Jammu and Kashmir,Jammu,185154,0,1
04-09-2025,Jammu and Kashmir,Kargil,194301,1,2
04-09-2025,Jammu and Kashmir,Kathua,184143,0,5
04-09-2025,Jammu and Kashmir,Kathua,184144,0,9
04-09-2025,Jammu and Kashmir,Kishtwar,182203,0,1
04-09-2025,Jammu and Kashmir,Kishtwar,182205,1,10
04-09-2025,Jammu and Kashmir,Kulgam,192102,0,1
04-09-2025,Jammu and Kashmir,Kulgam,192231,16,23
04-09-2025,Jammu and Kashmir,Kulgam,192232,2,3
04-09-2025,Jammu and Kashmir,Kupwara,193221,3,27
04-09-2025,Jammu and Kashmir,Kupwara,193222,6,46
04-09-2025,Jammu and Kashmir,Leh,194104,0,1
04-09-2025,Jammu and Kashmir,Punch,185102,2,14
04-09-2025,Jammu and Kashmir,Rajouri,185151,2,15
04-09-2025,Jammu and Kashmir,Rajouri,185152,0,4
04-09-2025,Jammu and Kashmir,Rajouri,185156,1,2
04-09-2025,Jammu and Kashmir,Ramban,182145,0,3
04-09-2025,Jammu and Kashmir,Reasi,185203,0,4
04-09-2025,Jammu and Kashmir,Samba,181141,0,2
04-09-2025,Jammu and Kashmir,Srinagar,190002,4,26
04-09-2025,Jammu and Kashmir,Srinagar,190007,0,2
04-09-2025,Jammu and Kashmir,Srinagar,190009,0,4
04-09-2025,Jammu and Kashmir,Srinagar,190010,0,14
04-09-2025,Jammu and Kashmir,Srinagar,190015,1,2
04-09-2025,Jammu and Kashmir,Srinagar,190017,4,17
04-09-2025,Jammu and Kashmir,Srinagar,190021,0,2
04-09-2025,Jammu and Kashmir,Srinagar,191131,0,6
04-09-2025,Jammu and Kashmir,Udhampur,182126,0,1
04-09-2025,Jammu and Kashmir,Udhampur,182311,0,2
03-09-2025,Jammu and Kashmir,Anantnag,192125,0,2
03-09-2025,Jammu and Kashmir,Anantnag,192211,0,1
03-09-2025,Jammu and Kashmir,Badgam,191111,1,44
03-09-2025,Jammu and Kashmir,Badgam,191112,0,1
03-09-2025,Jammu and Kashmir,Bandipore,193121,1,2
03-09-2025,Jammu and Kashmir,Baramula,193108,0,1
03-09-2025,Jammu and Kashmir,Baramula,193121,2,17
03-09-2025,Jammu and Kashmir,Baramula,193402,2,13
03-09-2025,Jammu and Kashmir,Baramula,193403,1,2
03-09-2025,Jammu and Kashmir,Ganderbal,191131,1,11
03-09-2025,Jammu and Kashmir,Jammu,180003,0,2
03-09-2025,Jammu and Kashmir,Jammu,180004,0,6
03-09-2025,Jammu and Kashmir,Jammu,180005,0,6
03-09-2025,Jammu and Kashmir,Jammu,180007,0,1
03-09-2025,Jammu and Kashmir,Jammu,180010,1,4
03-09-2025,Jammu and Kashmir,Jammu,180013,0,1
03-09-2025,Jammu and Kashmir,Jammu,181131,0,2
03-09-2025,Jammu and Kashmir,Jammu,181221,0,1
03-09-2025,Jammu and Kashmir,Kathua,184143,0,6
03-09-2025,Jammu and Kashmir,Kathua,184202,0,1
03-09-2025,Jammu and Kashmir,Kulgam,192231,0,2
03-09-2025,Jammu and Kashmir,Kupwara,193223,11,25
03-09-2025,Jammu and Kashmir,Kupwara,193224,16,34
03-09-2025,Jammu and Kashmir,Pulwama,192304,0,1
03-09-2025,Jammu and Kashmir,Pulwama,192306,2,0
03-09-2025,Jammu and Kashmir,Punch,185101,1,14
03-09-2025,Jammu and Kashmir,Rajouri,185131,0,5
03-09-2025,Jammu and Kashmir,Rajouri,185152,0,1
03-09-2025,Jammu and Kashmir,Rajouri,185201,0,1
03-09-2025,Jammu and Kashmir,Samba,184121,0,1
03-09-2025,Jammu and Kashmir,Srinagar,190008,0,4
03-09-2025,Jammu and Kashmir,Srinagar,190018,0,5
03-09-2025,Jammu and Kashmir,Srinagar,190023,2,4
03-09-2025,Jammu and Kashmir,Srinagar,191121,0,3
05-09-2025,Jammu and Kashmir,Anantnag,192101,1,4
05-09-2025,Jammu and Kashmir,Anantnag,192125,0,7
05-09-2025,Jammu and Kashmir,Anantnag,192129,0,1
05-09-2025,Jammu and Kashmir,Anantnag,192201,2,14
05-09-2025,Jammu and Kashmir,Anantnag,192210,0,3
05-09-2025,Jammu and Kashmir,Badgam,191112,1,2
05-09-2025,Jammu and Kashmir,Badgam,193411,0,21
05-09-2025,Jammu and Kashmir,Baramula,193101,5,16
05-09-2025,Jammu and Kashmir,Baramula,193122,1,6
05-09-2025,Jammu and Kashmir,Baramula,193404,1,2
05-09-2025,Jammu and Kashmir,Budgam,191113,5,5
05-09-2025,Jammu and Kashmir,Budgam,193401,2,2
05-09-2025,Jammu and Kashmir,Doda,182147,0,2
05-09-2025,Jammu and Kashmir,Doda,182202,1,11
05-09-2025,Jammu and Kashmir,Doda,182203,1,11
05-09-2025,Jammu and Kashmir,Jammu,180004,0,3
05-09-2025,Jammu and Kashmir,Jammu,180011,1,2
05-09-2025,Jammu and Kashmir,Jammu,181122,0,4
05-09-2025,Jammu and Kashmir,Jammu,181133,0,1
05-09-2025,Jammu and Kashmir,Jammu,181201,1,5
05-09-2025,Jammu and Kashmir,Jammu,181202,0,3
05-09-2025,Jammu and Kashmir,Kargil,194109,0,2
05-09-2025,Jammu and Kashmir,Kathua,184143,1,9
05-09-2025,Jammu and Kashmir,Kathua,184202,0,8
05-09-2025,Jammu and Kashmir,Kishtwar,182203,0,2
05-09-2025,Jammu and Kashmir,Kishtwar,182204,1,5
05-09-2025,Jammu and Kashmir,Kupwara,193221,6,24
05-09-2025,Jammu and Kashmir,Pulwama,192122,0,4
05-09-2025,Jammu and Kashmir,Pulwama,192123,0,18
05-09-2025,Jammu and Kashmir,Pulwama,192306,0,1
05-09-2025,Jammu and Kashmir,Punch,185111,1,6
05-09-2025,Jammu and Kashmir,Reasi,182311,0,2
05-09-2025,Jammu and Kashmir,Srinagar,190010,1,10
05-09-2025,Jammu and Kashmir,Srinagar,190017,2,6
05-09-2025,Jammu and Kashmir,Srinagar,190023,0,4
05-09-2025,Jammu and Kashmir,Srinagar,191101,0,2
05-09-2025,Jammu and Kashmir,Srinagar,191121,1,3
05-09-2025,Jammu and Kashmir,Udhampur,182101,1,7
05-09-2025,Jammu and Kashmir,Udhampur,182126,0,4
06-09-2025,Jammu and Kashmir,Anantnag,192202,1,14
06-09-2025,Jammu and Kashmir,Badgam,193401,0,5
06-09-2025,Jammu and Kashmir,Bandipore,193121,0,2
06-09-2025,Jammu and Kashmir,Baramula,193123,0,13
06-09-2025,Jammu and Kashmir,Baramula,193221,0,1
06-09-2025,Jammu and Kashmir,Doda,182221,0,1
06-09-2025,Jammu and Kashmir,Doda,182222,0,3
06-09-2025,Jammu and Kashmir,Jammu,180002,0,9
06-09-2025,Jammu and Kashmir,Jammu,180005,0,15
06-09-2025,Jammu and Kashmir,Jammu,180010,4,12
06-09-2025,Jammu and Kashmir,Jammu,181102,1,16
06-09-2025,Jammu and Kashmir,Jammu,181131,0,10
06-09-2025,Jammu and Kashmir,Kargil,194105,2,3
06-09-2025,Jammu and Kashmir,Kishtwar,182205,0,2
06-09-2025,Jammu and Kashmir,Leh,194201,0,2
06-09-2025,Jammu and Kashmir,Leh,194401,0,4
06-09-2025,Jammu and Kashmir,Pulwama,191103,2,9
06-09-2025,Jammu and Kashmir,Ramban,182145,2,6
06-09-2025,Jammu and Kashmir,Samba,181141,0,4
06-09-2025,Jammu and Kashmir,Shupiyan,192303,5,16
06-09-2025,Jammu and Kashmir,Srinagar,190019,0,1
06-09-2025,Jammu and Kashmir,Srinagar,190021,0,1
06-09-2025,Jammu and Kashmir,Srinagar,191101,0,1
06-09-2025,Jammu and Kashmir,Srinagar,191131,0,5
06-09-2025,Jammu and Kashmir,Udhampur,182126,1,6
07-09-2025,Jammu and Kashmir,Baramula,193198,0,1
07-09-2025,Jammu and Kashmir,Baramula,193201,1,4
07-09-2025,Jammu and Kashmir,Baramula,193301,0,1
07-09-2025,Jammu and Kashmir,Baramula,193404,0,2
07-09-2025,Jammu and Kashmir,Jammu,180006,0,1
07-09-2025,Jammu and Kashmir,Jammu,180011,0,1
07-09-2025,Jammu and Kashmir,Jammu,181111,0,2
07-09-2025,Jammu and Kashmir,Jammu,181123,0,1
07-09-2025,Jammu and Kashmir,Jammu,181204,0,1
07-09-2025,Jammu and Kashmir,Jammu,181205,2,1
07-09-2025,Jammu and Kashmir,Jammu,184120,0,1
07-09-2025,Jammu and Kashmir,Kathua,184204,0,1
07-09-2025,Jammu and Kashmir,Kathua,184206,0,1
07-09-2025,Jammu and Kashmir,Kishtwar,182205,0,1
07-09-2025,Jammu and Kashmir,Kulgam,192231,0,2
07-09-2025,Jammu and Kashmir,Rajouri,185233,0,2
07-09-2025,Jammu and Kashmir,Ramban,182144,0,1
07-09-2025,Jammu and Kashmir,Ramban,182146,0,3
07-09-2025,Jammu and Kashmir,Srinagar,190001,1,1
07-09-2025,Jammu and Kashmir,Srinagar,190018,0,2
08-09-2025,Jammu and Kashmir,Anantnag,192221,0,8
08-09-2025,Jammu and Kashmir,Badgam,193411,2,17
08-09-2025,Jammu and Kashmir,Baramula,193122,1,24
08-09-2025,Jammu and Kashmir,Budgam,191113,5,12
08-09-2025,Jammu and Kashmir,Doda,182143,1,5
08-09-2025,Jammu and Kashmir,Doda,182147,0,6
08-09-2025,Jammu and Kashmir,Jammu,180007,3,5
08-09-2025,Jammu and Kashmir,Jammu,180010,2,12
08-09-2025,Jammu and Kashmir,Jammu,180017,0,1
08-09-2025,Jammu and Kashmir,Jammu,181122,0,10
08-09-2025,Jammu and Kashmir,Jammu,181132,2,17
08-09-2025,Jammu and Kashmir,Jammu,181152,0,4
08-09-2025,Jammu and Kashmir,Jammu,181202,0,3
08-09-2025,Jammu and Kashmir,Jammu,181204,0,6
08-09-2025,Jammu and Kashmir,Kargil,194109,0,4
08-09-2025,Jammu and Kashmir,Kargil,194301,0,1
08-09-2025,Jammu and Kashmir,Kathua,184101,0,20
08-09-2025,Jammu and Kashmir,Kathua,184102,0,2
08-09-2025,Jammu and Kashmir,Kathua,184142,1,9
08-09-2025,Jammu and Kashmir,Kathua,184144,0,13
08-09-2025,Jammu and Kashmir,Kathua,184148,1,11
08-09-2025,Jammu and Kashmir,Kathua,184204,0,17
08-09-2025,Jammu and Kashmir,Kishtwar,182204,0,15
08-09-2025,Jammu and Kashmir,Kupwara,193221,5,37
08-09-2025,Jammu and Kashmir,Leh,194101,1,3
08-09-2025,Jammu and Kashmir,Pulwama,192124,1,0
08-09-2025,Jammu and Kashmir,Punch,185101,7,32
08-09-2025,Jammu and Kashmir,Punch,185121,7,23
08-09-2025,Jammu and Kashmir,Rajouri,185131,4,19
08-09-2025,Jammu and Kashmir,Rajouri,185151,3,19
08-09-2025,Jammu and Kashmir,Rajouri,185203,0,1
08-09-2025,Jammu and Kashmir,Rajouri,185233,0,10
08-09-2025,Jammu and Kashmir,Ramban,182148,0,8
08-09-2025,Jammu and Kashmir,Reasi,185203,1,3
08-09-2025,Jammu and Kashmir,Samba,181145,0,1
08-09-2025,Jammu and Kashmir,Srinagar,190001,1,16
08-09-2025,Jammu and Kashmir,Srinagar,190011,0,11
08-09-2025,Jammu and Kashmir,Srinagar,190012,2,7
08-09-2025,Jammu and Kashmir,Srinagar,190018,0,10
08-09-2025,Jammu and Kashmir,Srinagar,190019,0,2
08-09-2025,Jammu and Kashmir,Srinagar,190020,0,7
08-09-2025,Jammu and Kashmir,Srinagar,190023,0,4
08-09-2025,Jammu and Kashmir,Srinagar,191131,0,5
08-09-2025,Jammu and Kashmir,Srinagar,191201,0,3
08-09-2025,Jammu and Kashmir,Udhampur,182124,0,10
09-09-2025,Jammu and Kashmir,Anantnag,192102,0,5
09-09-2025,Jammu and Kashmir,Anantnag,192126,1,12
09-09-2025,Jammu and Kashmir,Anantnag,192210,2,6
09-09-2025,Jammu and Kashmir,Anantnag,192232,0,1
09-09-2025,Jammu and Kashmir,Badgam,192121,0,2
09-09-2025,Jammu and Kashmir,Bandipore,193503,6,10
09-09-2025,Jammu and Kashmir,Bandipore,193504,1,11
09-09-2025,Jammu and Kashmir,Baramula,193123,2,12
09-09-2025,Jammu and Kashmir,Baramula,193201,6,40
09-09-2025,Jammu and Kashmir,Baramula,193202,0,6
09-09-2025,Jammu and Kashmir,Baramula,193402,1,25
09-09-2025,Jammu and Kashmir,Baramula,193403,0,2
09-09-2025,Jammu and Kashmir,Doda,182202,1,11
09-09-2025,Jammu and Kashmir,Doda,182203,0,13
09-09-2025,Jammu and Kashmir,Ganderbal,191202,1,24
09-09-2025,Jammu and Kashmir,Jammu,180003,1,13
09-09-2025,Jammu and Kashmir,Jammu,180006,1,7
09-09-2025,Jammu and Kashmir,Jammu,180017,0,3
09-09-2025,Jammu and Kashmir,Jammu,181101,0,12
09-09-2025,Jammu and Kashmir,Jammu,181121,0,6
09-09-2025,Jammu and Kashmir,Jammu,181204,0,6
09-09-2025,Jammu and Kashmir,Jammu,181207,1,3
09-09-2025,Jammu and Kashmir,Jammu,181221,0,11
09-09-2025,Jammu and Kashmir,Kargil,194302,0,4
09-09-2025,Jammu and Kashmir,Kathua,184143,0,13
09-09-2025,Jammu and Kashmir,Kathua,184144,1,13
09-09-2025,Jammu and Kashmir,Kathua,184152,1,10
09-09-2025,Jammu and Kashmir,Kathua,184204,1,9
09-09-2025,Jammu and Kashmir,Kishtwar,182205,3,11
09-09-2025,Jammu and Kashmir,Kupwara,193221,3,34
09-09-2025,Jammu and Kashmir,Kupwara,193223,6,15
09-09-2025,Jammu and Kashmir,Leh,194101,0,4
09-09-2025,Jammu and Kashmir,Pulwama,192306,0,4
09-09-2025,Jammu and Kashmir,Punch,185102,3,15
09-09-2025,Jammu and Kashmir,Rajouri,185201,2,8
09-09-2025,Jammu and Kashmir,Ramban,182143,0,5
09-09-2025,Jammu and Kashmir,Reasi,182311,2,6
09-09-2025,Jammu and Kashmir,Reasi,182320,0,7
09-09-2025,Jammu and Kashmir,Reasi,185203,0,6
09-09-2025,Jammu and Kashmir,Samba,181143,0,4
09-09-2025,Jammu and Kashmir,Srinagar,190002,1,34
09-09-2025,Jammu and Kashmir,Srinagar,190008,1,7
09-09-2025,Jammu and Kashmir,Srinagar,190009,0,7
09-09-2025,Jammu and Kashmir,Srinagar,190012,0,14
09-09-2025,Jammu and Kashmir,Udhampur,182301,0,6
10-09-2025,Jammu and Kashmir,Anantnag,192212,5,11
10-09-2025,Jammu and Kashmir,Anantnag,192231,0,16
10-09-2025,Jammu and Kashmir,Anantnag,192401,1,12
10-09-2025,Jammu and Kashmir,Badgam,191113,2,11
10-09-2025,Jammu and Kashmir,Badgam,192121,0,2
10-09-2025,Jammu and Kashmir,Bandipore,193503,5,7
10-09-2025,Jammu and Kashmir,Baramula,193123,1,9
10-09-2025,Jammu and Kashmir,Baramula,193198,0,12
10-09-2025,Jammu and Kashmir,Budgam,190018,0,5
10-09-2025,Jammu and Kashmir,Budgam,191113,2,15
10-09-2025,Jammu and Kashmir,Doda,182143,0,3
10-09-2025,Jammu and Kashmir,Doda,182145,1,1
10-09-2025,Jammu and Kashmir,Doda,182201,0,3
10-09-2025,Jammu and Kashmir,Ganderbal,191131,5,15
10-09-2025,Jammu and Kashmir,Jammu,180006,0,5
10-09-2025,Jammu and Kashmir,Jammu,180017,0,3
10-09-2025,Jammu and Kashmir,Jammu,180019,0,2
10-09-2025,Jammu and Kashmir,Jammu,180020,0,6
10-09-2025,Jammu and Kashmir,Jammu,181101,0,6
10-09-2025,Jammu and Kashmir,Jammu,181123,0,4
10-09-2025,Jammu and Kashmir,Jammu,181131,0,10
10-09-2025,Jammu and Kashmir,Jammu,181133,0,5
10-09-2025,Jammu and Kashmir,Jammu,181201,0,14
10-09-2025,Jammu and Kashmir,Jammu,181205,0,5
10-09-2025,Jammu and Kashmir,Kargil,194103,0,3
10-09-2025,Jammu and Kashmir,Kargil,194109,0,4
10-09-2025,Jammu and Kashmir,Kargil,194301,1,6
10-09-2025,Jammu and Kashmir,Kathua,184102,0,1
10-09-2025,Jammu and Kashmir,Kathua,184148,1,11
10-09-2025,Jammu and Kashmir,Kathua,184206,1,14
10-09-2025,Jammu and Kashmir,Kishtwar,182205,3,7
10-09-2025,Jammu and Kashmir,Kupwara,193224,8,53
10-09-2025,Jammu and Kashmir,Kupwara,193303,0,2
10-09-2025,Jammu and Kashmir,Leh,194201,1,0
10-09-2025,Jammu and Kashmir,Pulwama,191103,0,4
10-09-2025,Jammu and Kashmir,Pulwama,192122,1,12
10-09-2025,Jammu and Kashmir,Pulwama,192123,2,12
10-09-2025,Jammu and Kashmir,Pulwama,192305,0,1
10-09-2025,Jammu and Kashmir,Punch,185101,5,21
10-09-2025,Jammu and Kashmir,Reasi,182144,0,2
10-09-2025,Jammu and Kashmir,Samba,181141,0,5
10-09-2025,Jammu and Kashmir,Samba,184141,0,2
10-09-2025,Jammu and Kashmir,Srinagar,190001,1,18
10-09-2025,Jammu and Kashmir,Srinagar,190003,0,22
10-09-2025,Jammu and Kashmir,Srinagar,190004,0,1
10-09-2025,Jammu and Kashmir,Srinagar,190012,0,9
10-09-2025,Jammu and Kashmir,Srinagar,190017,1,21
10-09-2025,Jammu and Kashmir,Srinagar,190019,1,1
10-09-2025,Jammu and Kashmir,Srinagar,191201,0,5
10-09-2025,Jammu and Kashmir,Udhampur,182101,1,25
10-09-2025,Jammu and Kashmir,Udhampur,182121,1,9
10-09-2025,Jammu and Kashmir,Udhampur,182122,0,11
12-09-2025,Jammu and Kashmir,Baramula,193121,1,2
12-09-2025,Jammu and Kashmir,Baramula,193301,1,0
12-09-2025,Jammu and Kashmir,Budgam,191111,1,4
12-09-2025,Jammu and Kashmir,Budgam,191113,2,3
