date,state,district,pincode,demo_age_5_17,demo_age_17_
20-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,2
21-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0
01-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0
26-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
26-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,9,26
26-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,3
28-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,9
30-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,0,4
29-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,3,17
01-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,6
02-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,12
03-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,12,42
03-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,2
03-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,7
08-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,4
09-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,6
09-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,9,12
12-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,7
12-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,26,28
12-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,4
16-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,22,44
16-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,7
18-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,12,50
19-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,4
20-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
20-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,5,34
15-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,12
16-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,5
09-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,0
16-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
05-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,2
07-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
26-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,4,31
20-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,3,2
17-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,4
18-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,11,17
18-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,3
27-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,3
31-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,1
14-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
20-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
20-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,4
22-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,4
16-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,6,32
09-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,2
09-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,8
09-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,6
13-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,3
17-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,4,26
21-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,1
18-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,29
18-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,5
08-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,2
04-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,8
11-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,9
05-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,0,5
07-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,7,17
08-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,24
12-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,2,26
31-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,25
02-01-2026,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,1
01-01-2026,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,2
01-01-2026,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
01-01-2026,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,10
24-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,3
27-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,5
15-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,3
17-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,6
19-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,7,25
19-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,3
20-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,4
20-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,6,15
21-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,5,18
21-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,5
01-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
01-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,6,36
02-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,12
25-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,2
24-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,4,23
01-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,5
01-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,8
28-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,2
30-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0
30-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,6
27-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,4,24
02-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,8
02-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,3
01-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,1
04-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,5,2
04-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,36
06-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,3
06-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,21,26
07-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
08-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,8,7
11-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,6
10-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,3
10-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,10
14-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1
15-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,10
18-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,8
15-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,3
17-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,16,28
16-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,1
13-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
21-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1
20-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,0
24-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,16,18
24-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,6
22-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,0,1
25-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,4
28-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,3
05-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,6,2
29-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,4,27
31-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
03-01-2026,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,0,5
