date,state,district,pincode,bio_age_5_17,bio_age_17_
29-12-2025,Meghalaya,East Khasi Hills,793009,1,0
29-12-2025,Meghalaya,Ri Bhoi,793102,2,3
29-12-2025,Meghalaya,South West Garo Hills,794105,0,1
22-12-2025,Meghalaya,East Jaintia Hills,793160,0,1
22-12-2025,Meghalaya,East Khasi Hills,793009,0,2
22-12-2025,Meghalaya,East Khasi Hills,793019,0,2
23-12-2025,Meghalaya,East Jaintia Hills,793200,0,3
23-12-2025,Meghalaya,East Khasi Hills,793011,0,2
23-12-2025,Meghalaya,East Khasi Hills,793017,0,1
23-12-2025,Meghalaya,South West Garo Hills,794115,0,1
23-12-2025,Meghalaya,West Garo Hills,794005,0,1
26-12-2025,Meghalaya,Ri Bhoi,793101,0,3
26-12-2025,Meghalaya,South Garo Hills,794102,0,1
25-12-2025,Meghalaya,West Garo Hills,794005,0,1
17-12-2025,Meghalaya,East Garo Hills,794002,0,1
17-12-2025,Meghalaya,East Khasi Hills,793012,0,2
17-12-2025,Meghalaya,Ri Bhoi,793122,0,3
19-12-2025,Meghalaya,East Khasi Hills,793010,0,3
19-12-2025,Meghalaya,Eastern West Khasi Hills,793120,1,0
19-12-2025,Meghalaya,Ri Bhoi,793101,0,2
18-12-2025,Meghalaya,East Garo Hills,794110,0,4
18-12-2025,Meghalaya,East Khasi Hills,793012,0,2
18-12-2025,Meghalaya,South West Garo Hills,794105,1,8
02-01-2026,Meghalaya,East Khasi Hills,793001,4,2
02-01-2026,Meghalaya,Ri Bhoi,793103,0,1
02-01-2026,Meghalaya,West Garo Hills,794101,1,0
02-01-2026,Meghalaya,West Garo Hills,794109,2,2
03-01-2026,Meghalaya,West Garo Hills,794104,1,2
20-12-2025,Meghalaya,East Garo Hills,794110,0,1
20-12-2025,Meghalaya,West Garo Hills,794002,0,3
10-12-2025,Meghalaya,Ri Bhoi,781131,0,1
27-11-2025,Meghalaya,East Garo Hills,794002,0,1
27-11-2025,Meghalaya,Ri Bhoi,793123,0,1
27-11-2025,Meghalaya,South Garo Hills,794005,0,1
09-12-2025,Meghalaya,Ri Bhoi,781131,0,6
11-12-2025,Meghalaya,Eastern West Khasi Hills,793120,1,4
01-12-2025,Meghalaya,East Garo Hills,783134,0,3
28-11-2025,Meghalaya,Ri Bhoi,793104,0,3
28-11-2025,Meghalaya,South Garo Hills,794005,0,5
30-11-2025,Meghalaya,East Khasi Hills,793001,0,2
30-11-2025,Meghalaya,East Khasi Hills,793019,0,2
29-11-2025,Meghalaya,East Khasi Hills,793006,0,1
29-11-2025,Meghalaya,East Khasi Hills,793110,0,1
29-11-2025,Meghalaya,North Garo Hills,794110,0,2
29-11-2025,Meghalaya,Ri Bhoi,793101,0,1
29-11-2025,Meghalaya,Ri Bhoi,793102,0,1
29-11-2025,Meghalaya,South West Garo Hills,794105,0,2
29-11-2025,Meghalaya,West Garo Hills,794002,0,1
23-11-2025,Meghalaya,North Garo Hills,794002,0,2
25-11-2025,Meghalaya,Ri Bhoi,793116,0,1
26-11-2025,Meghalaya,East Garo Hills,783123,0,2
26-11-2025,Meghalaya,East Jaintia Hills,793150,0,1
26-11-2025,Meghalaya,North Garo Hills,794112,0,3
26-11-2025,Meghalaya,South Garo Hills,794005,0,2
01-04-2025,Meghalaya,East Khasi Hills,793015,132,245
01-04-2025,Meghalaya,South Garo Hills,794005,11,60
01-04-2025,Meghalaya,West Garo Hills,794105,74,436
01-03-2025,Meghalaya,South West Khasi Hills,793106,69,156
01-04-2025,Meghalaya,East Khasi Hills,793121,134,129
01-03-2025,Meghalaya,East Khasi Hills,793008,32,46
01-03-2025,Meghalaya,East Khasi Hills,793121,72,106
01-03-2025,Meghalaya,North Garo Hills,794108,23,18
01-03-2025,Meghalaya,Ri Bhoi,793103,12,36
01-03-2025,Meghalaya,East Garo Hills,794111,47,132
01-03-2025,Meghalaya,East Khasi Hills,793110,81,132
01-03-2025,Meghalaya,West Khasi Hills,793119,237,269
01-03-2025,Meghalaya,East Khasi Hills,793022,17,19
01-03-2025,Meghalaya,West Garo Hills,794109,301,779
01-03-2025,Meghalaya,East Khasi Hills,793111,35,59
01-03-2025,Meghalaya,Ri Bhoi,793101,41,56
01-03-2025,Meghalaya,East Khasi Hills,793019,18,55
01-03-2025,Meghalaya,East Khasi Hills,793009,13,22
01-04-2025,Meghalaya,East Khasi Hills,793008,28,44
01-05-2025,Meghalaya,South West Khasi Hills,793119,28,13
01-05-2025,Meghalaya,East Khasi Hills,793008,17,43
01-05-2025,Meghalaya,West Garo Hills,794101,24,67
01-05-2025,Meghalaya,West Garo Hills,794105,123,623
01-05-2025,Meghalaya,East Jaintia Hills,793200,94,61
01-05-2025,Meghalaya,West Garo Hills,794005,30,75
01-05-2025,Meghalaya,West Khasi Hills,793120,99,95
01-05-2025,Meghalaya,East Jaintia Hills,793160,74,39
01-05-2025,Meghalaya,North Garo Hills,794112,26,14
01-05-2025,Meghalaya,East Khasi Hills,793108,41,50
01-04-2025,Meghalaya,East Khasi Hills,793108,46,48
01-05-2025,Meghalaya,West Jaintia Hills,793150,275,166
01-05-2025,Meghalaya,East Khasi Hills,793004,26,81
01-05-2025,Meghalaya,South Garo Hills,794103,28,92
01-05-2025,Meghalaya,South West Garo Hills,794105,72,102
01-05-2025,Meghalaya,Ri Bhoi,793103,37,42
01-06-2025,Meghalaya,South West Garo Hills,794115,79,73
01-06-2025,Meghalaya,East Khasi Hills,793113,37,51
01-06-2025,Meghalaya,West Garo Hills,794005,25,100
01-06-2025,Meghalaya,West Garo Hills,794109,131,290
01-06-2025,Meghalaya,East Khasi Hills,793106,14,24
01-06-2025,Meghalaya,East Khasi Hills,793003,16,89
01-06-2025,Meghalaya,South Garo Hills,794102,17,29
01-06-2025,Meghalaya,Ri Bhoi,793105,30,26
14-09-2025,Meghalaya,East Khasi Hills,793003,0,1
26-10-2025,Meghalaya,East Jaintia Hills,793160,32,1
26-10-2025,Meghalaya,East Khasi Hills,793017,0,1
26-10-2025,Meghalaya,East Khasi Hills,793019,0,1
26-10-2025,Meghalaya,East Khasi Hills,793022,3,1
26-10-2025,Meghalaya,East Khasi Hills,793112,1,1
26-10-2025,Meghalaya,Jaintia Hills,793200,0,1
26-10-2025,Meghalaya,Ri Bhoi,793103,5,3
26-10-2025,Meghalaya,South West Khasi Hills,793119,3,1
26-10-2025,Meghalaya,West Garo Hills,794001,7,5
26-10-2025,Meghalaya,West Garo Hills,794002,5,2
26-10-2025,Meghalaya,West Jaintia Hills,793109,0,1
26-10-2025,Meghalaya,West Jaintia Hills,793151,8,5
26-10-2025,Meghalaya,West Jaintia Hills,793161,1,0
26-10-2025,Meghalaya,West Khasi Hills,793120,11,6
19-10-2025,Meghalaya,East Garo Hills,794111,0,3
19-10-2025,Meghalaya,East Jaintia Hills,793150,1,0
19-10-2025,Meghalaya,East Jaintia Hills,793200,8,2
19-10-2025,Meghalaya,East Khasi Hills,793108,1,0
19-10-2025,Meghalaya,Ri Bhoi,793103,8,2
19-10-2025,Meghalaya,South Garo Hills,794103,2,1
18-10-2025,Meghalaya,West Jaintia Hills,793151,8,1
18-10-2025,Meghalaya,West Jaintia Hills,793161,0,1
25-10-2025,Meghalaya,East Jaintia Hills,793151,1,0
25-10-2025,Meghalaya,East Khasi Hills,793017,3,0
25-10-2025,Meghalaya,East Khasi Hills,793109,0,1
25-10-2025,Meghalaya,Jaintia Hills,793150,0,1
25-10-2025,Meghalaya,North Garo Hills,794112,2,0
25-10-2025,Meghalaya,South Garo Hills,794005,2,2
21-10-2025,Meghalaya,East Khasi Hills,793019,0,1
17-10-2025,Meghalaya,East Khasi Hills,793016,1,0
17-10-2025,Meghalaya,East Khasi Hills,793109,1,0
16-10-2025,Meghalaya,West Garo Hills,794103,1,3
28-10-2025,Meghalaya,North Garo Hills,794104,1,0
29-10-2025,Meghalaya,South West Garo Hills,794101,0,1
01-11-2025,Meghalaya,East Garo Hills,793150,1,0
01-11-2025,Meghalaya,East Khasi Hills,793009,0,1
01-11-2025,Meghalaya,East Khasi Hills,793110,4,1
01-11-2025,Meghalaya,Ri Bhoi,793122,1,0
01-11-2025,Meghalaya,South Garo Hills,794103,1,0
01-11-2025,Meghalaya,South Garo Hills,794114,5,4
01-11-2025,Meghalaya,West Garo Hills,794002,4,2
01-11-2025,Meghalaya,West Garo Hills,794103,1,1
01-11-2025,Meghalaya,West Jaintia Hills,793161,1,0
02-11-2025,Meghalaya,East Khasi Hills,793011,0,1
02-11-2025,Meghalaya,East Khasi Hills,793017,0,1
02-11-2025,Meghalaya,East Khasi Hills,793110,0,1
02-11-2025,Meghalaya,North Garo Hills,794112,1,0
02-11-2025,Meghalaya,South Garo Hills,794005,1,0
02-11-2025,Meghalaya,South West Khasi Hills,793114,2,0
02-11-2025,Meghalaya,West Jaintia Hills,793109,1,1
04-11-2025,Meghalaya,Ri Bhoi,793122,1,0
05-11-2025,Meghalaya,East Khasi Hills,793120,1,0
06-11-2025,Meghalaya,East Khasi Hills,793009,12,0
06-11-2025,Meghalaya,East Khasi Hills,793110,2,5
06-11-2025,Meghalaya,Ri Bhoi,793123,1,0
06-11-2025,Meghalaya,South Garo Hills,794005,2,1
07-11-2025,Meghalaya,South Garo Hills,794103,7,0
08-11-2025,Meghalaya,East Khasi Hills,793110,1,0
08-11-2025,Meghalaya,South Garo Hills,794102,1,0
08-11-2025,Meghalaya,West Garo Hills,794101,2,0
09-11-2025,Meghalaya,East Khasi Hills,793022,1,0
09-11-2025,Meghalaya,East Khasi Hills,793107,0,1
09-11-2025,Meghalaya,West Garo Hills,794005,1,0
16-11-2025,Meghalaya,South West Khasi Hills,793114,1,0
16-11-2025,Meghalaya,West Garo Hills,794002,0,1
16-11-2025,Meghalaya,West Jaintia Hills,793150,2,0
16-11-2025,Meghalaya,West Khasi Hills,793120,1,0
15-11-2025,Meghalaya,East Khasi Hills,793008,0,2
20-11-2025,Meghalaya,Ri Bhoi,793123,0,1
19-11-2025,Meghalaya,East Garo Hills,794002,0,1
19-11-2025,Meghalaya,South Garo Hills,794102,1,3
19-11-2025,Meghalaya,South Garo Hills,794114,0,2
15-11-2025,Meghalaya,North Garo Hills,783134,0,2
15-11-2025,Meghalaya,West Garo Hills,794106,0,1
15-11-2025,Meghalaya,West Jaintia Hills,793109,0,1
07-11-2025,Meghalaya,North Garo Hills,794108,0,2
07-11-2025,Meghalaya,Ri Bhoi,793122,0,1
07-11-2025,Meghalaya,South Garo Hills,794005,0,1
07-11-2025,Meghalaya,South Garo Hills,794102,0,3
13-11-2025,Meghalaya,East Khasi Hills,793107,0,2
13-11-2025,Meghalaya,East Khasi Hills,793119,0,1
13-11-2025,Meghalaya,Eastern West Khasi Hills,793120,0,4
13-11-2025,Meghalaya,North Garo Hills,783134,2,1
13-11-2025,Meghalaya,Ri Bhoi,793104,0,2
13-11-2025,Meghalaya,Ri Bhoi,793122,0,1
13-11-2025,Meghalaya,West Garo Hills,794005,0,2
13-11-2025,Meghalaya,West Garo Hills,794105,0,2
09-11-2025,Meghalaya,East Khasi Hills,793106,0,1
09-11-2025,Meghalaya,North Garo Hills,794108,0,1
08-11-2025,Meghalaya,East Garo Hills,783134,0,1
08-11-2025,Meghalaya,East Jaintia Hills,793160,1,1
08-11-2025,Meghalaya,East Khasi Hills,793016,0,1
17-11-2025,Meghalaya,Ri Bhoi,793104,0,2
17-11-2025,Meghalaya,South Garo Hills,794005,0,1
17-11-2025,Meghalaya,South Garo Hills,794102,0,5
17-11-2025,Meghalaya,South Garo Hills,794114,0,2
16-11-2025,Meghalaya,East Khasi Hills,793106,0,1
29-10-2025,Meghalaya,East Garo Hills,783134,0,2
29-10-2025,Meghalaya,Eastern West Khasi Hills,793120,0,2
29-10-2025,Meghalaya,Ri Bhoi,793104,0,1
30-10-2025,Meghalaya,East Khasi Hills,793005,0,3
31-10-2025,Meghalaya,East Garo Hills,794111,0,36
31-10-2025,Meghalaya,East Khasi Hills,793107,0,3
31-10-2025,Meghalaya,Eastern West Khasi Hills,793120,1,2
10-11-2025,Meghalaya,Ri Bhoi,793122,0,2
10-11-2025,Meghalaya,South Garo Hills,794114,0,4
03-11-2025,Meghalaya,East Garo Hills,783123,0,1
03-11-2025,Meghalaya,East Khasi Hills,793018,0,1
03-11-2025,Meghalaya,Ri Bhoi,793123,0,1
03-11-2025,Meghalaya,West Garo Hills,794003,0,1
02-11-2025,Meghalaya,East Khasi Hills,793021,0,1
02-11-2025,Meghalaya,Ri Bhoi,793101,0,1
05-11-2025,Meghalaya,East Khasi Hills,793106,0,4
05-11-2025,Meghalaya,Ri Bhoi,793104,0,1
06-11-2025,Meghalaya,North Garo Hills,794002,1,3
11-11-2025,Meghalaya,South Garo Hills,794107,0,2
04-11-2025,Meghalaya,Eastern West Khasi Hills,793120,0,4
04-11-2025,Meghalaya,Ri Bhoi,793116,0,2
01-11-2025,Meghalaya,East Khasi Hills,793106,0,2
24-10-2025,Meghalaya,East Garo Hills,783134,0,2
24-10-2025,Meghalaya,Eastern West Khasi Hills,793119,0,1
24-10-2025,Meghalaya,North Garo Hills,783134,0,3
24-10-2025,Meghalaya,West Khasi Hills,793017,0,1
23-10-2025,Meghalaya,East Garo Hills,783134,0,2
09-08-2025,Meghalaya,East Khasi Hills,793004,1,1
09-08-2025,Meghalaya,North Garo Hills,794110,0,1
09-08-2025,Meghalaya,South West Garo Hills,794106,0,1
06-08-2025,Meghalaya,East Khasi Hills,793120,0,1
06-08-2025,Meghalaya,South Garo Hills,794005,0,5
06-08-2025,Meghalaya,South West Khasi Hills,793119,0,1
05-08-2025,Meghalaya,East Khasi Hills,793010,0,2
05-08-2025,Meghalaya,Ri Bhoi,793104,0,2
05-08-2025,Meghalaya,West Garo Hills,794115,0,1
08-08-2025,Meghalaya,East Khasi Hills,793109,0,1
08-08-2025,Meghalaya,Eastern West Khasi Hills,793120,0,1
20-07-2025,Meghalaya,East Garo Hills,783134,0,2
20-07-2025,Meghalaya,West Garo Hills,794109,0,2
20-07-2025,Meghalaya,West Jaintia Hills,793150,0,1
21-07-2025,Meghalaya,South West Khasi Hills,793119,0,5
16-07-2025,Meghalaya,North Garo Hills,794108,0,4
15-07-2025,Meghalaya,East Garo Hills,783134,0,3
15-07-2025,Meghalaya,East Garo Hills,794002,0,1
15-07-2025,Meghalaya,South West Garo Hills,794101,0,1
17-07-2025,Meghalaya,East Jaintia Hills,793200,0,1
17-07-2025,Meghalaya,East Khasi Hills,793002,1,2
17-07-2025,Meghalaya,East Khasi Hills,793004,0,1
17-07-2025,Meghalaya,East Khasi Hills,793010,0,1
22-07-2025,Meghalaya,North Garo Hills,794110,2,3
22-07-2025,Meghalaya,Ri Bhoi,793122,0,1
24-07-2025,Meghalaya,East Khasi Hills,793112,0,3
24-07-2025,Meghalaya,North Garo Hills,794110,0,2
24-07-2025,Meghalaya,Ri Bhoi,793104,0,1
19-07-2025,Meghalaya,East Khasi Hills,793002,0,1
19-07-2025,Meghalaya,East Khasi Hills,793111,0,2
19-07-2025,Meghalaya,North Garo Hills,783134,0,5
19-07-2025,Meghalaya,North Garo Hills,794108,0,2
19-07-2025,Meghalaya,North Garo Hills,794112,1,1
19-07-2025,Meghalaya,South West Garo Hills,794115,0,1
18-07-2025,Meghalaya,East Garo Hills,783134,0,3
18-07-2025,Meghalaya,North Garo Hills,794112,0,5
18-07-2025,Meghalaya,South Garo Hills,794005,0,9
03-08-2025,Meghalaya,East Khasi Hills,793006,0,1
03-08-2025,Meghalaya,West Garo Hills,794103,0,1
31-07-2025,Meghalaya,Jaintia Hills,793109,0,1
31-07-2025,Meghalaya,North Garo Hills,794110,0,2
31-07-2025,Meghalaya,South Garo Hills,794114,0,3
25-07-2025,Meghalaya,Eastern West Khasi Hills,793120,0,3
25-07-2025,Meghalaya,North Garo Hills,783134,0,2
29-07-2025,Meghalaya,East Jaintia Hills,793150,1,0
29-07-2025,Meghalaya,Ri Bhoi,793123,0,1
28-07-2025,Meghalaya,East Khasi Hills,793022,0,7
28-07-2025,Meghalaya,Eastern West Khasi Hills,793119,0,1
28-07-2025,Meghalaya,Ri Bhoi,793101,1,8
28-07-2025,Meghalaya,Ri Bhoi,793116,0,2
28-07-2025,Meghalaya,Ri Bhoi,793123,0,1
02-08-2025,Meghalaya,South West Garo Hills,794115,0,1
02-08-2025,Meghalaya,West Garo Hills,794115,0,1
30-07-2025,Meghalaya,North Garo Hills,783134,1,2
27-07-2025,Meghalaya,West Garo Hills,794001,0,1
10-07-2025,Meghalaya,Ri Bhoi,793104,0,1
10-07-2025,Meghalaya,South Garo Hills,794102,1,13
10-07-2025,Meghalaya,South Garo Hills,794114,0,4
12-07-2025,Meghalaya,East Jaintia Hills,793200,0,2
12-07-2025,Meghalaya,East Khasi Hills,793016,0,1
12-07-2025,Meghalaya,East Khasi Hills,793112,0,2
12-07-2025,Meghalaya,South West Garo Hills,794115,0,2
12-07-2025,Meghalaya,West Garo Hills,794103,0,5
11-07-2025,Meghalaya,Eastern West Khasi Hills,793120,3,9
13-07-2025,Meghalaya,West Garo Hills,794005,0,1
14-07-2025,Meghalaya,East Garo Hills,794110,0,7
14-07-2025,Meghalaya,West Garo Hills,794001,0,1
14-07-2025,Meghalaya,West Garo Hills,794101,0,1
07-10-2025,Meghalaya,East Garo Hills,783134,0,1
07-10-2025,Meghalaya,East Khasi Hills,793009,0,2
07-10-2025,Meghalaya,East Khasi Hills,793010,2,3
07-10-2025,Meghalaya,East Khasi Hills,793011,1,0
07-10-2025,Meghalaya,East Khasi Hills,793012,0,3
07-10-2025,Meghalaya,East Khasi Hills,793016,0,2
07-10-2025,Meghalaya,East Khasi Hills,793120,1,0
07-10-2025,Meghalaya,Ri Bhoi,793104,0,2
06-10-2025,Meghalaya,East Garo Hills,794002,0,1
06-10-2025,Meghalaya,Jaintia Hills,793200,0,1
06-10-2025,Meghalaya,South Garo Hills,794107,0,3
05-10-2025,Meghalaya,East Garo Hills,794111,0,1
05-10-2025,Meghalaya,West Garo Hills,794101,0,1
05-10-2025,Meghalaya,West Garo Hills,794109,0,1
01-10-2025,Meghalaya,South Garo Hills,794005,0,1
01-10-2025,Meghalaya,South West Garo Hills,794115,0,1
29-09-2025,Meghalaya,North Garo Hills,794002,0,3
29-09-2025,Meghalaya,Ri Bhoi,781131,0,1
29-09-2025,Meghalaya,West Khasi Hills,793017,0,1
29-09-2025,Meghalaya,East Khasi Hills,793016,0,1
28-09-2025,Meghalaya,South West Garo Hills,794105,0,7
21-09-2025,Meghalaya,East Garo Hills,794111,0,1
21-09-2025,Meghalaya,East Khasi Hills,793017,0,1
21-09-2025,Meghalaya,East Khasi Hills,793019,0,1
21-09-2025,Meghalaya,East Khasi Hills,793108,0,1
21-09-2025,Meghalaya,South Garo Hills,794114,0,1
21-09-2025,Meghalaya,West Garo Hills,794105,0,1
20-09-2025,Meghalaya,East Khasi Hills,793005,0,1
20-09-2025,Meghalaya,North Garo Hills,783134,0,3
15-09-2025,Meghalaya,West Khasi Hills,781129,0,1
16-09-2025,Meghalaya,East Garo Hills,783123,0,1
16-09-2025,Meghalaya,East Khasi Hills,793107,0,2
16-09-2025,Meghalaya,East Khasi Hills,793120,0,2
16-09-2025,Meghalaya,Ri Bhoi,793122,1,0
19-09-2025,Meghalaya,East Khasi Hills,793016,0,2
19-09-2025,Meghalaya,North Garo Hills,794112,0,14
19-09-2025,Meghalaya,South Garo Hills,794107,0,4
22-09-2025,Meghalaya,Ri Bhoi,793101,0,3
14-09-2025,Meghalaya,East Garo Hills,794110,0,2
14-09-2025,Meghalaya,North Garo Hills,783134,0,1
14-09-2025,Meghalaya,North Garo Hills,794002,0,1
14-09-2025,Meghalaya,South Garo Hills,794114,0,4
13-09-2025,Meghalaya,East Garo Hills,783134,0,1
13-09-2025,Meghalaya,East Garo Hills,794111,0,1
13-09-2025,Meghalaya,East Khasi Hills,793010,0,2
13-09-2025,Meghalaya,East Khasi Hills,793014,0,1
13-09-2025,Meghalaya,East Khasi Hills,793021,0,1
13-09-2025,Meghalaya,West Garo Hills,794001,0,3
17-09-2025,Meghalaya,East Garo Hills,783123,0,1
17-09-2025,Meghalaya,East Khasi Hills,793106,0,7
17-09-2025,Meghalaya,East Khasi Hills,793112,0,5
17-09-2025,Meghalaya,Ri Bhoi,793122,0,1
10-08-2025,Meghalaya,South West Garo Hills,794105,0,3
04-08-2025,Meghalaya,East Garo Hills,794002,0,1
04-08-2025,Meghalaya,Eastern West Khasi Hills,793120,2,2
04-08-2025,Meghalaya,North Garo Hills,783134,0,17
04-08-2025,Meghalaya,Ri Bhoi,793104,0,1
12-08-2025,Meghalaya,East Khasi Hills,793012,0,4
12-08-2025,Meghalaya,Ri Bhoi,793116,0,3
13-08-2025,Meghalaya,East Khasi Hills,793005,0,11
13-08-2025,Meghalaya,Ri Bhoi,793104,0,1
07-08-2025,Meghalaya,East Khasi Hills,793107,0,1
07-08-2025,Meghalaya,South West Khasi Hills,793119,1,6
01-08-2025,Meghalaya,East Khasi Hills,793016,0,2
01-08-2025,Meghalaya,North Garo Hills,783134,0,2
07-07-2025,Meghalaya,East Khasi Hills,793109,0,3
02-07-2025,Meghalaya,East Khasi Hills,793018,0,2
02-07-2025,Meghalaya,East Khasi Hills,793106,0,2
02-07-2025,Meghalaya,Eastern West Khasi Hills,793120,1,1
06-07-2025,Meghalaya,East Khasi Hills,793112,0,1
06-07-2025,Meghalaya,North Garo Hills,783134,0,3
06-07-2025,Meghalaya,South West Garo Hills,794106,0,2
06-07-2025,Meghalaya,West Garo Hills,794105,0,2
05-07-2025,Meghalaya,East Khasi Hills,793016,0,1
05-07-2025,Meghalaya,North Garo Hills,794110,0,1
01-07-2025,Meghalaya,East Garo Hills,783134,0,3
01-07-2025,Meghalaya,East Khasi Hills,793107,0,1
01-07-2025,Meghalaya,Ri Bhoi,793104,0,1
01-07-2025,Meghalaya,Ri Bhoi,793123,0,1
09-07-2025,Meghalaya,East Garo Hills,783123,0,7
09-07-2025,Meghalaya,East Garo Hills,794002,0,1
09-07-2025,Meghalaya,Ri Bhoi,793122,1,1
08-07-2025,Meghalaya,East Jaintia Hills,793150,0,1
08-07-2025,Meghalaya,East Khasi Hills,793009,0,3
08-07-2025,Meghalaya,Ri Bhoi,793101,0,5
08-07-2025,Meghalaya,Ri Bhoi,793122,2,0
03-07-2025,Meghalaya,Ri Bhoi,793116,0,2
03-07-2025,Meghalaya,Ri Bhoi,793122,0,1
03-07-2025,Meghalaya,South Garo Hills,794114,0,4
04-07-2025,Meghalaya,East Khasi Hills,793019,0,2
25-06-2025,Meghalaya,East Khasi Hills,793017,0,5
25-06-2025,Meghalaya,East Khasi Hills,793022,0,6
25-06-2025,Meghalaya,South Garo Hills,794107,2,7
26-06-2025,Meghalaya,East Garo Hills,783123,0,1
26-06-2025,Meghalaya,East Jaintia Hills,793150,0,1
26-06-2025,Meghalaya,North Garo Hills,783134,0,10
26-06-2025,Meghalaya,South Garo Hills,794107,0,1
09-10-2025,Meghalaya,East Khasi Hills,793003,0,1
09-10-2025,Meghalaya,East Khasi Hills,793012,0,1
09-10-2025,Meghalaya,East Khasi Hills,793112,1,1
09-10-2025,Meghalaya,East Khasi Hills,793113,0,4
09-10-2025,Meghalaya,West Garo Hills,794001,2,6
09-10-2025,Meghalaya,West Garo Hills,794002,0,4
09-10-2025,Meghalaya,West Garo Hills,794103,5,9
09-10-2025,Meghalaya,West Garo Hills,794105,2,15
09-10-2025,Meghalaya,West Jaintia Hills,793109,2,1
