date,state,district,pincode,bio_age_5_17,bio_age_17_
01-07-2025,Daman & Diu,Daman,396220,0,4
01-07-2025,Daman & Diu,Diu,362540,1,0
30-06-2025,Daman & Diu,Diu,362540,0,1
30-06-2025,Daman & Diu,Diu,362570,0,3
16-06-2025,Daman & Diu,Diu,362520,0,1
02-07-2025,Daman & Diu,Diu,362570,0,3
03-07-2025,Daman & Diu,Daman,396210,1,2
03-07-2025,Daman & Diu,Diu,362540,0,1
13-06-2025,Daman & Diu,Daman,396220,0,1
09-07-2025,Daman & Diu,Diu,362570,0,12
12-07-2025,Daman & Diu,Diu,362540,0,1
30-07-2025,Daman & Diu,Diu,362570,3,11
04-08-2025,Daman & Diu,Daman,396210,2,5
31-07-2025,Daman & Diu,Daman,396210,2,4
12-12-2025,Daman & Diu,Daman,396220,1,0
12-12-2025,Daman & Diu,Diu,362570,0,10
16-12-2025,Daman & Diu,Daman,396210,0,10
15-12-2025,Daman & Diu,Diu,362520,0,1
05-12-2025,Daman & Diu,Diu,362540,0,3
01-12-2025,Daman & Diu,Daman,396210,0,10
08-12-2025,Daman & Diu,Diu,362520,0,3
08-12-2025,Daman & Diu,Diu,362540,0,2
08-12-2025,Daman & Diu,Diu,362570,1,8
11-12-2025,Daman & Diu,Diu,362540,0,2
19-12-2025,Daman & Diu,Daman,396220,0,1
17-12-2025,Daman & Diu,Daman,396210,1,2
23-12-2025,Daman & Diu,Daman,396210,3,9
24-12-2025,Daman & Diu,Diu,362570,1,11
26-12-2025,Daman & Diu,Daman,396220,0,3
20-12-2025,Daman & Diu,Daman,396210,2,9
01-01-2026,Daman & Diu,Daman,396210,3,13
05-12-2025,Daman & Diu,Diu,362520,0,1
27-12-2025,Daman & Diu,Daman,396220,0,4
27-12-2025,Daman & Diu,Diu,362570,0,3
18-12-2025,Daman & Diu,Diu,362540,0,1
12-12-2025,Daman & Diu,Diu,362520,0,3
12-11-2025,Daman & Diu,Daman,396220,0,1
01-05-2025,Daman & Diu,Daman,396210,41,106
26-10-2025,Daman & Diu,Daman,396210,4,0
25-10-2025,Daman & Diu,Diu,362540,0,1
19-10-2025,Daman & Diu,Daman,396210,1,0
10-12-2025,Daman & Diu,Diu,362520,0,1
24-11-2025,Daman & Diu,Diu,362540,1,3
24-10-2025,Daman & Diu,Diu,362540,0,2
15-07-2025,Daman & Diu,Diu,362540,0,1
30-08-2025,Daman & Diu,Diu,362520,0,1
15-08-2025,Daman & Diu,Daman,396210,0,2
14-08-2025,Daman & Diu,Daman,396220,0,5
31-07-2025,Daman & Diu,Diu,362540,1,2
02-09-2025,Daman & Diu,Diu,362520,0,1
26-08-2025,Daman & Diu,Daman,396220,0,1
02-07-2025,Daman & Diu,Diu,362540,0,1
26-06-2025,Daman & Diu,Daman,396220,0,1
12-11-2025,Daman & Diu,Daman,396210,0,1
12-11-2025,Daman & Diu,Diu,362520,9,2
12-11-2025,Daman & Diu,Diu,362570,4,3
10-10-2025,Daman & Diu,Daman,396210,1,2
10-10-2025,Daman & Diu,Daman,396220,0,2
13-10-2025,Daman & Diu,Diu,362520,0,1
16-10-2025,Daman & Diu,Diu,362540,1,1
29-10-2025,Daman & Diu,Diu,362520,0,1
14-11-2025,Daman & Diu,Diu,362540,2,1
15-11-2025,Daman & Diu,Daman,396210,1,2
17-11-2025,Daman & Diu,Daman,396220,1,0
30-09-2025,Daman & Diu,Daman,396210,0,2
30-09-2025,Daman & Diu,Diu,362520,0,1
23-10-2025,Daman & Diu,Daman,396210,1,3
06-11-2025,Daman & Diu,Daman,396210,0,3
06-11-2025,Daman & Diu,Daman,396220,0,1
07-11-2025,Daman & Diu,Diu,362570,1,2
20-11-2025,Daman & Diu,Diu,362520,0,3
27-10-2025,Daman & Diu,Daman,396210,1,5
27-10-2025,Daman & Diu,Diu,362570,0,1
01-11-2025,Daman & Diu,Daman,396210,0,1
13-11-2025,Daman & Diu,Diu,362520,0,2
10-12-2025,Daman & Diu,Diu,362570,0,10
19-11-2025,Daman & Diu,Daman,396220,1,2
23-11-2025,Daman & Diu,Daman,396210,0,1
11-12-2025,Daman & Diu,Daman,396210,1,2
11-12-2025,Daman & Diu,Diu,362570,0,7
03-10-2025,Daman & Diu,Daman,396210,0,1
03-10-2025,Daman & Diu,Daman,396220,0,2
03-10-2025,Daman & Diu,Diu,362570,1,3
02-12-2025,Daman & Diu,Daman,396210,3,5
02-12-2025,Daman & Diu,Diu,362570,1,7
03-12-2025,Daman & Diu,Daman,396220,1,3
04-12-2025,Daman & Diu,Diu,362520,0,2
04-12-2025,Daman & Diu,Diu,362540,0,2
04-12-2025,Daman & Diu,Diu,362570,1,2
05-12-2025,Daman & Diu,Daman,396210,1,2
24-11-2025,Daman & Diu,Daman,396210,0,4
24-11-2025,Daman & Diu,Daman,396220,0,1
27-11-2025,Daman & Diu,Daman,396210,3,6
28-11-2025,Daman & Diu,Daman,396220,1,1
01-12-2025,Daman & Diu,Daman,396220,1,7
01-12-2025,Daman & Diu,Diu,362520,0,1
01-12-2025,Daman & Diu,Diu,362570,0,1
13-12-2025,Daman & Diu,Daman,396210,1,0
15-12-2025,Daman & Diu,Diu,362540,1,1
16-12-2025,Daman & Diu,Daman,396220,2,5
16-12-2025,Daman & Diu,Diu,362570,0,8
26-09-2025,Daman & Diu,Daman,396220,0,1
10-10-2025,Daman & Diu,Diu,362540,0,2
21-10-2025,Daman & Diu,Diu,362570,0,1
17-10-2025,Daman & Diu,Daman,396220,0,1
06-10-2025,Daman & Diu,Daman,396220,0,1
05-10-2025,Daman & Diu,Daman,396210,0,1
06-09-2025,Daman & Diu,Diu,362570,0,1
26-05-2025,Daman & Diu,Daman,396220,0,3
17-06-2025,Daman & Diu,Daman,396220,0,2
23-05-2025,Daman & Diu,Daman,396210,0,4
04-08-2025,Daman & Diu,Diu,362570,0,2
05-08-2025,Daman & Diu,Diu,362520,1,2
05-08-2025,Daman & Diu,Diu,362570,0,6
08-08-2025,Daman & Diu,Diu,362540,0,3
08-08-2025,Daman & Diu,Diu,362570,1,11
14-08-2025,Daman & Diu,Diu,362540,1,1
14-08-2025,Daman & Diu,Diu,362570,1,6
01-08-2025,Daman & Diu,Daman,396220,0,2
01-08-2025,Daman & Diu,Diu,362540,0,3
29-07-2025,Daman & Diu,Diu,362570,0,25
11-08-2025,Daman & Diu,Daman,396220,0,1
11-08-2025,Daman & Diu,Diu,362520,0,2
19-08-2025,Daman & Diu,Diu,362570,0,2
18-08-2025,Daman & Diu,Diu,362570,0,3
20-08-2025,Daman & Diu,Diu,362570,1,3
25-08-2025,Daman & Diu,Daman,396210,2,2
06-06-2025,Daman & Diu,Diu,362540,0,1
06-06-2025,Daman & Diu,Diu,362570,1,4
04-06-2025,Daman & Diu,Daman,396220,2,2
08-06-2025,Daman & Diu,Daman,396210,0,1
11-06-2025,Daman & Diu,Diu,362540,0,2
09-06-2025,Daman & Diu,Daman,396210,0,1
09-06-2025,Daman & Diu,Diu,362520,0,1
12-06-2025,Daman & Diu,Daman,396220,0,2
20-05-2025,Daman & Diu,Daman,396210,0,2
21-05-2025,Daman & Diu,Diu,362570,1,4
22-05-2025,Daman & Diu,Diu,362570,2,7
26-05-2025,Daman & Diu,Diu,362520,0,2
26-05-2025,Daman & Diu,Diu,362540,0,6
26-05-2025,Daman & Diu,Diu,362570,1,1
24-05-2025,Daman & Diu,Daman,396210,1,5
28-05-2025,Daman & Diu,Daman,396210,1,3
28-05-2025,Daman & Diu,Daman,396220,0,3
03-06-2025,Daman & Diu,Daman,396210,0,4
02-06-2025,Daman & Diu,Diu,362520,1,1
31-05-2025,Daman & Diu,Daman,396210,0,6
30-05-2025,Daman & Diu,Daman,396220,1,0
13-06-2025,Daman & Diu,Daman,396210,0,3
13-06-2025,Daman & Diu,Diu,362570,1,10
16-06-2025,Daman & Diu,Daman,396220,1,0
16-06-2025,Daman & Diu,Diu,362570,0,4
24-06-2025,Daman & Diu,Daman,396210,0,1
17-06-2025,Daman & Diu,Daman,396210,1,5
19-06-2025,Daman & Diu,Diu,362520,0,1
19-06-2025,Daman & Diu,Diu,362570,0,2
23-06-2025,Daman & Diu,Diu,362570,0,4
13-07-2025,Daman & Diu,Daman,396210,0,1
14-07-2025,Daman & Diu,Diu,362540,0,3
15-07-2025,Daman & Diu,Diu,362520,0,3
16-07-2025,Daman & Diu,Diu,362540,0,2
25-07-2025,Daman & Diu,Daman,396220,0,1
25-07-2025,Daman & Diu,Diu,362570,4,21
24-07-2025,Daman & Diu,Diu,362540,0,1
28-06-2025,Daman & Diu,Daman,396210,0,1
08-07-2025,Daman & Diu,Daman,396220,0,1
08-07-2025,Daman & Diu,Diu,362520,0,2
07-07-2025,Daman & Diu,Daman,396210,2,6
10-07-2025,Daman & Diu,Daman,396210,0,4
29-06-2025,Daman & Diu,Daman,396210,0,2
30-06-2025,Daman & Diu,Daman,396210,1,7
30-06-2025,Daman & Diu,Daman,396220,0,1
30-06-2025,Daman & Diu,Diu,362520,1,0
04-07-2025,Daman & Diu,Daman,396210,0,3
17-07-2025,Daman & Diu,Diu,362520,0,3
20-07-2025,Daman & Diu,Daman,396210,0,1
23-07-2025,Daman & Diu,Daman,396210,1,3
23-07-2025,Daman & Diu,Diu,362520,0,1
22-07-2025,Daman & Diu,Daman,396210,1,8
28-07-2025,Daman & Diu,Daman,396220,3,5
28-08-2025,Daman & Diu,Daman,396210,1,4
13-09-2025,Daman & Diu,Daman,396220,0,1
18-09-2025,Daman & Diu,Daman,396210,0,6
18-09-2025,Daman & Diu,Daman,396220,2,2
18-09-2025,Daman & Diu,Diu,362570,1,3
19-09-2025,Daman & Diu,Diu,362540,0,1
20-09-2025,Daman & Diu,Diu,362540,0,1
23-09-2025,Daman & Diu,Daman,396210,1,0
23-09-2025,Daman & Diu,Diu,362570,0,5
25-09-2025,Daman & Diu,Daman,396210,3,2
26-08-2025,Daman & Diu,Daman,396210,0,1
02-09-2025,Daman & Diu,Daman,396210,2,4
03-09-2025,Daman & Diu,Daman,396210,2,6
03-09-2025,Daman & Diu,Diu,362540,0,1
10-09-2025,Daman & Diu,Diu,362540,0,1
10-09-2025,Daman & Diu,Diu,362570,0,2
15-09-2025,Daman & Diu,Daman,396210,1,9
04-09-2025,Daman & Diu,Diu,362570,0,4
26-12-2025,Daman & Diu,Diu,362570,0,4
21-06-2025,Daman & Diu,Diu,362520,0,1
18-10-2025,Daman & Diu,Daman,396210,0,2
04-06-2025,Daman & Diu,Diu,362570,0,1
03-06-2025,Daman & Diu,Diu,362540,0,3
23-07-2025,Daman & Diu,Diu,362540,0,1
22-07-2025,Daman & Diu,Diu,362540,0,2
02-12-2025,Daman & Diu,Diu,362520,0,1
02-12-2025,Daman & Diu,Diu,362540,1,4
06-12-2025,Daman & Diu,Diu,362540,0,1
13-12-2025,Daman & Diu,Diu,362570,0,1
14-12-2025,Daman & Diu,Diu,362570,0,4
29-12-2025,Daman & Diu,Daman,396220,0,1
29-12-2025,Daman & Diu,Diu,362540,0,1
29-12-2025,Daman & Diu,Diu,362570,0,2
01-01-2026,Daman & Diu,Daman,396220,0,3
01-01-2026,Daman & Diu,Diu,362570,0,2
25-12-2025,Daman & Diu,Diu,362540,0,2
22-12-2025,Daman & Diu,Diu,362520,0,1
20-12-2025,Daman & Diu,Diu,362570,0,1
21-12-2025,Daman & Diu,Daman,396220,0,1
01-05-2025,Daman & Diu,Daman,396220,11,24
01-03-2025,Daman & Diu,Daman,396220,21,52
25-10-2025,Daman & Diu,Diu,362570,0,1
01-11-2025,Daman & Diu,Diu,362520,1,2
01-11-2025,Daman & Diu,Diu,362540,1,2
16-10-2025,Daman & Diu,Diu,362520,0,1
26-11-2025,Daman & Diu,Diu,362540,0,2
25-11-2025,Daman & Diu,Diu,362540,1,0
06-11-2025,Daman & Diu,Diu,362540,0,2
14-11-2025,Daman & Diu,Diu,362520,0,2
29-09-2025,Daman & Diu,Daman,396220,0,1
19-09-2025,Daman & Diu,Diu,362520,0,1
09-09-2025,Daman & Diu,Daman,396220,0,4
09-10-2025,Daman & Diu,Diu,362520,0,1
21-10-2025,Daman & Diu,Diu,362520,0,2
14-10-2025,Daman & Diu,Daman,396220,0,1
03-10-2025,Daman & Diu,Diu,362520,0,1
21-08-2025,Daman & Diu,Diu,362540,0,2
23-08-2025,Daman & Diu,Diu,362540,0,1
14-08-2025,Daman & Diu,Diu,362520,0,4
17-08-2025,Daman & Diu,Diu,362540,0,2
13-09-2025,Daman & Diu,Diu,362540,0,2
13-09-2025,Daman & Diu,Diu,362570,0,1
15-09-2025,Daman & Diu,Diu,362520,0,1
18-10-2025,Daman & Diu,Diu,362570,0,1
24-10-2025,Daman & Diu,Diu,362570,0,2
04-09-2025,Daman & Diu,Diu,362540,0,3
06-09-2025,Daman & Diu,Daman,396220,0,1
07-07-2025,Daman & Diu,Daman,396220,0,2
19-07-2025,Daman & Diu,Daman,396210,0,3
21-07-2025,Daman & Diu,Diu,362570,1,10
14-07-2025,Daman & Diu,Daman,396220,0,1
17-07-2025,Daman & Diu,Daman,396220,0,1
25-07-2025,Daman & Diu,Daman,396210,0,4
10-06-2025,Daman & Diu,Diu,362520,0,2
18-06-2025,Daman & Diu,Daman,396210,0,3
18-06-2025,Daman & Diu,Diu,362570,1,4
16-06-2025,Daman & Diu,Daman,396210,1,6
14-06-2025,Daman & Diu,Daman,396220,1,0
12-06-2025,Daman & Diu,Daman,396210,0,4
19-06-2025,Daman & Diu,Daman,396210,0,1
22-06-2025,Daman & Diu,Diu,362570,0,1
21-06-2025,Daman & Diu,Daman,396220,1,1
02-07-2025,Daman & Diu,Daman,396210,0,6
10-07-2025,Daman & Diu,Diu,362540,0,1
07-08-2025,Daman & Diu,Daman,396220,0,1
12-08-2025,Daman & Diu,Daman,396210,1,1
05-06-2025,Daman & Diu,Diu,362570,0,6
17-06-2025,Daman & Diu,Diu,362540,0,1
08-07-2025,Daman & Diu,Diu,362570,0,11
26-06-2025,Daman & Diu,Daman,396210,2,3
26-06-2025,Daman & Diu,Diu,362520,0,1
26-06-2025,Daman & Diu,Diu,362540,1,1
26-06-2025,Daman & Diu,Diu,362570,0,3
03-07-2025,Daman & Diu,Diu,362570,0,6
18-07-2025,Daman & Diu,Daman,396220,1,1
26-07-2025,Daman & Diu,Daman,396210,2,3
28-07-2025,Daman & Diu,Diu,362570,1,7
04-08-2025,Daman & Diu,Daman,396220,0,1
01-08-2025,Daman & Diu,Daman,396210,1,6
01-08-2025,Daman & Diu,Diu,362520,0,4
30-07-2025,Daman & Diu,Daman,396210,1,5
31-07-2025,Daman & Diu,Diu,362570,1,15
02-06-2025,Daman & Diu,Daman,396220,2,2
02-06-2025,Daman & Diu,Diu,362570,0,2
27-05-2025,Daman & Diu,Daman,396220,1,0
29-05-2025,Daman & Diu,Diu,362540,0,2
21-05-2025,Daman & Diu,Daman,396220,0,3
20-05-2025,Daman & Diu,Daman,396220,1,1
23-05-2025,Daman & Diu,Diu,362570,0,2
24-05-2025,Daman & Diu,Daman,396220,0,2
24-05-2025,Daman & Diu,Diu,362570,0,1
01-07-2025,Daman & Diu,Daman,396210,0,2
11-07-2025,Daman & Diu,Daman,396220,0,4
13-08-2025,Daman & Diu,Diu,362570,2,11
19-08-2025,Daman & Diu,Daman,396220,1,0
21-08-2025,Daman & Diu,Daman,396210,1,5
01-09-2025,Daman & Diu,Daman,396210,0,4
01-09-2025,Daman & Diu,Daman,396220,0,1
23-08-2025,Daman & Diu,Diu,362570,0,1
02-09-2025,Daman & Diu,Diu,362570,0,4
25-11-2025,Daman & Diu,Daman,396210,2,5
25-11-2025,Daman & Diu,Diu,362570,1,1
26-11-2025,Daman & Diu,Daman,396210,0,4
27-11-2025,Daman & Diu,Diu,362520,1,1
03-11-2025,Daman & Diu,Diu,362520,0,2
03-11-2025,Daman & Diu,Diu,362540,2,3
04-11-2025,Daman & Diu,Daman,396210,2,6
04-11-2025,Daman & Diu,Diu,362520,6,2
14-11-2025,Daman & Diu,Diu,362570,0,2
20-11-2025,Daman & Diu,Diu,362540,0,2
19-11-2025,Daman & Diu,Diu,362570,0,1
13-11-2025,Daman & Diu,Diu,362570,1,4
17-11-2025,Daman & Diu,Diu,362570,1,2
21-11-2025,Daman & Diu,Daman,396220,1,2
21-11-2025,Daman & Diu,Diu,362540,0,1
20-09-2025,Daman & Diu,Daman,396220,1,1
19-09-2025,Daman & Diu,Daman,396210,1,8
16-10-2025,Daman & Diu,Daman,396210,1,2
16-10-2025,Daman & Diu,Diu,362570,0,2
03-10-2025,Daman & Diu,Diu,362540,0,1
30-09-2025,Daman & Diu,Diu,362570,0,1
29-09-2025,Daman & Diu,Diu,362570,0,1
08-10-2025,Daman & Diu,Diu,362540,0,2
08-10-2025,Daman & Diu,Diu,362570,0,2
07-10-2025,Daman & Diu,Daman,396220,0,1
07-10-2025,Daman & Diu,Diu,362570,0,3
03-12-2025,Daman & Diu,Diu,362520,0,1
05-12-2025,Daman & Diu,Daman,396220,0,3
08-12-2025,Daman & Diu,Daman,396210,1,2
08-12-2025,Daman & Diu,Daman,396220,0,3
10-11-2025,Daman & Diu,Daman,396210,4,4
10-11-2025,Daman & Diu,Diu,362540,0,1
11-11-2025,Daman & Diu,Diu,362540,6,0
18-11-2025,Daman & Diu,Diu,362570,1,1
28-11-2025,Daman & Diu,Daman,396210,0,1
28-11-2025,Daman & Diu,Diu,362520,0,1
28-11-2025,Daman & Diu,Diu,362540,0,1
08-09-2025,Daman & Diu,Diu,362540,0,1
03-09-2025,Daman & Diu,Diu,362570,0,1
09-09-2025,Daman & Diu,Diu,362570,0,1
12-09-2025,Daman & Diu,Daman,396220,0,1
12-09-2025,Daman & Diu,Diu,362570,0,5
05-09-2025,Daman & Diu,Daman,396210,0,1
22-09-2025,Daman & Diu,Daman,396210,0,2
22-09-2025,Daman & Diu,Daman,396220,0,1
22-09-2025,Daman & Diu,Diu,362570,0,2
24-09-2025,Daman & Diu,Diu,362540,0,1
06-10-2025,Daman & Diu,Diu,362540,0,2
29-10-2025,Daman & Diu,Daman,396220,0,1
29-10-2025,Daman & Diu,Diu,362540,1,3
29-10-2025,Daman & Diu,Diu,362570,0,2
11-10-2025,Daman & Diu,Daman,396210,0,2
13-10-2025,Daman & Diu,Diu,362570,0,2
15-10-2025,Daman & Diu,Daman,396210,2,2
15-10-2025,Daman & Diu,Daman,396220,0,1
13-09-2025,Daman & Diu,Daman,396210,5,4
16-09-2025,Daman & Diu,Diu,362570,0,3
17-09-2025,Daman & Diu,Daman,396210,0,4
17-09-2025,Daman & Diu,Daman,396220,0,2
17-09-2025,Daman & Diu,Diu,362520,0,1
01-10-2025,Daman & Diu,Daman,396220,0,1
09-12-2025,Daman & Diu,Daman,396210,0,3
09-12-2025,Daman & Diu,Diu,362540,0,3
10-12-2025,Daman & Diu,Daman,396220,0,3
11-12-2025,Daman & Diu,Daman,396220,0,2
15-12-2025,Daman & Diu,Daman,396220,0,3
17-12-2025,Daman & Diu,Daman,396220,0,2
17-12-2025,Daman & Diu,Diu,362540,0,3
17-12-2025,Daman & Diu,Diu,362570,0,5
18-12-2025,Daman & Diu,Daman,396220,3,6
18-12-2025,Daman & Diu,Diu,362520,0,1
20-12-2025,Daman & Diu,Daman,396220,0,2
19-12-2025,Daman & Diu,Diu,362540,0,1
19-12-2025,Daman & Diu,Diu,362570,0,6
22-12-2025,Daman & Diu,Diu,362570,1,8
25-12-2025,Daman & Diu,Daman,396210,0,2
24-12-2025,Daman & Diu,Daman,396220,2,7
