date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Andaman and Nicobar Islands,Nicobar,744301,19,29
01-06-2025,Andaman and Nicobar Islands,Nicobar,744302,17,19
01-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,65,108
01-06-2025,Andaman and Nicobar Islands,South Andaman,744206,43,22
01-05-2025,Andaman and Nicobar Islands,South Andaman,744107,42,21
01-05-2025,Andaman and Nicobar Islands,South Andaman,744103,137,93
01-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,40,81
20-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
26-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
26-10-2025,Andaman and Nicobar Islands,South Andaman,744102,2,0
18-10-2025,Andaman and Nicobar Islands,Nicobar,744303,0,2
18-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
19-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,5,3
19-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,0
19-10-2025,Andaman and Nicobar Islands,South Andaman,744103,3,2
19-10-2025,Andaman and Nicobar Islands,South Andaman,744107,1,1
19-10-2025,Andaman and Nicobar Islands,South Andaman,744206,2,0
01-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,2,1
01-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,5
01-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,2
02-11-2025,Andaman and Nicobar Islands,Nicobar,744301,2,0
02-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,22,0
02-11-2025,Andaman and Nicobar Islands,South Andaman,744207,1,0
05-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,1,0
05-11-2025,Andaman and Nicobar Islands,South Andaman,744207,15,0
08-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,2,0
09-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,2
16-11-2025,Andaman and Nicobar Islands,Nicobar,744301,1,3
16-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,2,1
16-11-2025,Andaman and Nicobar Islands,South Andaman,744101,3,3
16-11-2025,Andaman and Nicobar Islands,South Andaman,744106,1,0
26-10-2025,Andaman and Nicobar Islands,South Andaman,744103,0,1
20-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,1
13-10-2025,Andaman and Nicobar Islands,South Andaman,744112,1,0
11-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
13-07-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
12-07-2025,Andaman and Nicobar Islands,South Andaman,744102,0,4
19-07-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
02-07-2025,Andaman and Nicobar Islands,Nicobar,744302,0,2
21-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
21-06-2025,Andaman and Nicobar Islands,South Andaman,744106,0,2
20-06-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
22-06-2025,Andaman and Nicobar Islands,South Andaman,744103,0,1
22-06-2025,Andaman and Nicobar Islands,South Andaman,744107,1,0
24-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
23-06-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
23-06-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
18-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,1,2
15-06-2025,Andaman and Nicobar Islands,South Andaman,744105,0,1
09-06-2025,Andaman and Nicobar Islands,South Andaman,744107,0,2
02-06-2025,Andaman and Nicobar Islands,Nicobar,744304,0,1
01-06-2025,Andaman and Nicobar Islands,South Andaman,744103,0,2
27-05-2025,Andaman and Nicobar Islands,Nicobar,744303,1,2
27-05-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,1,1
14-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
18-10-2025,Andaman and Nicobar Islands,Nicobar,744302,0,3
04-06-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
28-05-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
07-06-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
21-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,2
21-10-2025,Andaman and Nicobar Islands,South Andaman,744106,0,1
21-10-2025,Andaman and Nicobar Islands,South Andaman,744112,0,1
05-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,2
31-05-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
30-05-2025,Andaman and Nicobar Islands,Nicobar,744301,0,1
30-06-2025,Andaman and Nicobar Islands,Nicobar,744304,0,1
07-07-2025,Andaman and Nicobar Islands,South Andaman,744105,2,8
22-07-2025,Andaman and Nicobar Islands,Nicobar,744301,1,3
29-07-2025,Andaman and Nicobar Islands,Nicobar,744302,0,2
29-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
25-07-2025,Andaman and Nicobar Islands,Nicobar,744304,0,1
26-07-2025,Andaman and Nicobar Islands,South Andaman,744211,0,2
20-07-2025,Andaman and Nicobar Islands,South Andaman,744207,0,2
21-07-2025,Andaman and Nicobar Islands,South Andaman,744107,0,2
10-06-2025,Andaman and Nicobar Islands,South Andaman,744103,4,2
06-06-2025,Andaman and Nicobar Islands,South Andaman,744103,4,4
06-06-2025,Andaman and Nicobar Islands,South Andaman,744106,0,2
09-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,4,7
09-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,2,1
09-06-2025,Andaman and Nicobar Islands,South Andaman,744106,1,2
18-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,1
18-06-2025,Andaman and Nicobar Islands,South Andaman,744106,2,4
18-06-2025,Andaman and Nicobar Islands,South Andaman,744206,5,1
17-06-2025,Andaman and Nicobar Islands,Nicobar,744303,1,2
17-06-2025,Andaman and Nicobar Islands,Nicobar,744304,0,1
17-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,6,13
17-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,3,2
17-06-2025,Andaman and Nicobar Islands,South Andaman,744105,6,6
16-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,4
16-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,4,4
16-06-2025,Andaman and Nicobar Islands,South Andaman,744101,7,5
14-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
14-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
14-06-2025,Andaman and Nicobar Islands,South Andaman,744207,1,0
13-06-2025,Andaman and Nicobar Islands,Nicobar,744301,1,3
13-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,1
12-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
12-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,1,0
12-06-2025,Andaman and Nicobar Islands,South Andaman,744206,3,1
11-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,1
11-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,7,7
11-06-2025,Andaman and Nicobar Islands,South Andaman,744103,4,7
11-06-2025,Andaman and Nicobar Islands,South Andaman,744211,0,2
23-06-2025,Andaman and Nicobar Islands,Nicobar,744303,1,2
23-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,4,8
25-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,10,19
25-06-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,2,1
25-06-2025,Andaman and Nicobar Islands,South Andaman,744102,2,2
25-06-2025,Andaman and Nicobar Islands,South Andaman,744105,4,6
25-06-2025,Andaman and Nicobar Islands,South Andaman,744107,1,3
25-06-2025,Andaman and Nicobar Islands,South Andaman,744207,1,2
10-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
10-07-2025,Andaman and Nicobar Islands,South Andaman,744107,2,4
09-07-2025,Andaman and Nicobar Islands,South Andaman,744106,2,1
09-07-2025,Andaman and Nicobar Islands,South Andaman,744206,0,2
09-07-2025,Andaman and Nicobar Islands,South Andaman,744207,1,2
28-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,4,8
28-07-2025,Andaman and Nicobar Islands,South Andaman,744102,0,1
28-07-2025,Andaman and Nicobar Islands,South Andaman,744103,1,8
26-07-2025,Andaman and Nicobar Islands,South Andaman,744101,3,2
26-07-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
26-07-2025,Andaman and Nicobar Islands,South Andaman,744106,1,0
26-07-2025,Andaman and Nicobar Islands,South Andaman,744107,2,1
26-07-2025,Andaman and Nicobar Islands,South Andaman,744112,0,2
24-07-2025,Andaman and Nicobar Islands,Nicobar,744301,0,6
24-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,1,7
02-08-2025,Andaman and Nicobar Islands,South Andaman,744101,0,1
01-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
01-08-2025,Andaman and Nicobar Islands,South Andaman,744103,3,4
01-08-2025,Andaman and Nicobar Islands,South Andaman,744107,1,1
01-08-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
21-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744211,0,1
21-07-2025,Andaman and Nicobar Islands,South Andaman,744101,10,4
25-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,2,6
25-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,4,1
30-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
30-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,1,4
30-07-2025,Andaman and Nicobar Islands,South Andaman,744105,4,7
04-08-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
04-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,2,4
04-08-2025,Andaman and Nicobar Islands,South Andaman,744101,6,7
04-08-2025,Andaman and Nicobar Islands,South Andaman,744105,18,7
07-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,4
07-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,3
07-08-2025,Andaman and Nicobar Islands,South Andaman,744206,1,0
07-08-2025,Andaman and Nicobar Islands,South Andaman,744211,0,3
12-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,4
12-08-2025,Andaman and Nicobar Islands,South Andaman,744112,2,0
12-08-2025,Andaman and Nicobar Islands,South Andaman,744206,5,5
11-08-2025,Andaman and Nicobar Islands,South Andaman,744105,18,4
11-08-2025,Andaman and Nicobar Islands,South Andaman,744107,2,3
11-08-2025,Andaman and Nicobar Islands,South Andaman,744206,3,4
16-08-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
06-08-2025,Andaman and Nicobar Islands,Nicobar,744303,1,1
06-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
06-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,2,5
06-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,1,0
06-08-2025,Andaman and Nicobar Islands,South Andaman,744101,1,4
06-08-2025,Andaman and Nicobar Islands,South Andaman,744105,12,5
05-08-2025,Andaman and Nicobar Islands,Nicobar,744301,1,2
05-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,4,5
05-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
05-08-2025,Andaman and Nicobar Islands,South Andaman,744206,0,1
05-08-2025,Andaman and Nicobar Islands,South Andaman,744207,0,5
08-08-2025,Andaman and Nicobar Islands,Nicobar,744301,0,1
08-08-2025,Andaman and Nicobar Islands,South Andaman,744105,13,8
08-08-2025,Andaman and Nicobar Islands,South Andaman,744106,0,4
08-08-2025,Andaman and Nicobar Islands,South Andaman,744107,2,0
14-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
14-08-2025,Andaman and Nicobar Islands,South Andaman,744207,1,0
13-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
13-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,2,0
13-08-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
19-07-2025,Andaman and Nicobar Islands,South Andaman,744101,4,0
19-07-2025,Andaman and Nicobar Islands,South Andaman,744102,0,2
19-07-2025,Andaman and Nicobar Islands,South Andaman,744207,0,1
22-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,2,0
22-07-2025,Andaman and Nicobar Islands,South Andaman,744105,8,2
22-07-2025,Andaman and Nicobar Islands,South Andaman,744207,3,5
23-07-2025,Andaman and Nicobar Islands,Nicobar,744301,1,1
23-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,3,1
29-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,5
29-07-2025,Andaman and Nicobar Islands,South Andaman,744105,3,4
29-07-2025,Andaman and Nicobar Islands,South Andaman,744106,2,4
19-08-2025,Andaman and Nicobar Islands,South Andaman,744101,4,4
19-08-2025,Andaman and Nicobar Islands,South Andaman,744206,7,2
03-10-2025,Andaman and Nicobar Islands,Nicobar,744301,1,0
04-10-2025,Andaman and Nicobar Islands,South Andaman,744101,2,0
04-10-2025,Andaman and Nicobar Islands,South Andaman,744104,0,1
04-10-2025,Andaman and Nicobar Islands,South Andaman,744206,0,2
06-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,3,1
06-10-2025,Andaman and Nicobar Islands,South Andaman,744106,5,0
06-10-2025,Andaman and Nicobar Islands,South Andaman,744112,2,0
24-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,2,0
24-10-2025,Andaman and Nicobar Islands,South Andaman,744112,2,1
24-10-2025,Andaman and Nicobar Islands,South Andaman,744207,9,3
25-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
25-10-2025,Andaman and Nicobar Islands,South Andaman,744103,3,1
25-10-2025,Andaman and Nicobar Islands,South Andaman,744105,9,0
25-10-2025,Andaman and Nicobar Islands,South Andaman,744106,2,0
07-11-2025,Andaman and Nicobar Islands,South Andaman,744102,2,3
06-11-2025,Andaman and Nicobar Islands,Nicobar,744302,9,0
06-11-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
06-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,1,2
06-11-2025,Andaman and Nicobar Islands,South Andaman,744101,4,5
06-11-2025,Andaman and Nicobar Islands,South Andaman,744102,3,0
06-11-2025,Andaman and Nicobar Islands,South Andaman,744105,3,2
13-10-2025,Andaman and Nicobar Islands,Nicobar,744301,3,4
13-10-2025,Andaman and Nicobar Islands,South Andaman,744101,10,3
13-10-2025,Andaman and Nicobar Islands,South Andaman,744105,15,3
13-10-2025,Andaman and Nicobar Islands,South Andaman,744107,3,0
13-10-2025,Andaman and Nicobar Islands,South Andaman,744207,0,4
16-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,3,3
16-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,19,1
16-10-2025,Andaman and Nicobar Islands,South Andaman,744105,8,0
16-10-2025,Andaman and Nicobar Islands,South Andaman,744107,2,0
04-11-2025,Andaman and Nicobar Islands,South Andaman,744112,3,0
10-11-2025,Andaman and Nicobar Islands,Nicobar,744301,1,3
10-11-2025,Andaman and Nicobar Islands,South Andaman,744102,2,1
10-11-2025,Andaman and Nicobar Islands,South Andaman,744104,2,0
10-11-2025,Andaman and Nicobar Islands,South Andaman,744206,2,1
10-11-2025,Andaman and Nicobar Islands,South Andaman,744211,1,0
08-11-2025,Andaman and Nicobar Islands,South Andaman,744107,2,0
12-11-2025,Andaman and Nicobar Islands,Nicobar,744302,15,4
12-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,0,1
12-11-2025,Andaman and Nicobar Islands,South Andaman,744207,18,1
11-11-2025,Andaman and Nicobar Islands,South Andaman,744103,3,0
11-11-2025,Andaman and Nicobar Islands,South Andaman,744105,4,5
11-11-2025,Andaman and Nicobar Islands,South Andaman,744107,1,2
11-11-2025,Andaman and Nicobar Islands,South Andaman,744206,2,2
13-11-2025,Andaman and Nicobar Islands,South Andaman,744101,8,5
13-11-2025,Andaman and Nicobar Islands,South Andaman,744206,3,0
29-09-2025,Andaman and Nicobar Islands,Nicobar,744303,1,1
29-09-2025,Andaman and Nicobar Islands,South Andaman,744107,1,0
17-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,1
22-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,2,1
22-10-2025,Andaman and Nicobar Islands,South Andaman,744101,7,2
22-10-2025,Andaman and Nicobar Islands,South Andaman,744105,11,2
31-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,3
31-10-2025,Andaman and Nicobar Islands,South Andaman,744102,3,0
31-10-2025,Andaman and Nicobar Islands,South Andaman,744112,1,1
31-10-2025,Andaman and Nicobar Islands,South Andaman,744211,2,1
01-11-2025,Andaman and Nicobar Islands,Nicobar,744302,1,0
08-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,2
30-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,1
30-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,1,0
14-10-2025,Andaman and Nicobar Islands,Nicobar,744302,0,1
14-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,1
14-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,22,6
15-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,2,0
15-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,18,0
15-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,15,6
15-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
15-10-2025,Andaman and Nicobar Islands,South Andaman,744102,5,2
15-10-2025,Andaman and Nicobar Islands,South Andaman,744106,3,5
29-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,0,4
29-10-2025,Andaman and Nicobar Islands,South Andaman,744105,8,6
28-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,2,1
15-11-2025,Andaman and Nicobar Islands,South Andaman,744106,1,0
25-11-2025,Andaman and Nicobar Islands,Nicobar,744301,2,2
25-11-2025,Andaman and Nicobar Islands,South Andaman,744103,12,6
25-11-2025,Andaman and Nicobar Islands,South Andaman,744106,2,0
17-11-2025,Andaman and Nicobar Islands,Nicobar,744302,9,1
17-11-2025,Andaman and Nicobar Islands,South Andaman,744101,10,2
17-11-2025,Andaman and Nicobar Islands,South Andaman,744103,17,6
17-11-2025,Andaman and Nicobar Islands,South Andaman,744104,1,0
17-11-2025,Andaman and Nicobar Islands,South Andaman,744107,2,2
21-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,2,0
21-11-2025,Andaman and Nicobar Islands,South Andaman,744103,14,3
21-11-2025,Andaman and Nicobar Islands,South Andaman,744206,1,1
18-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,1,0
18-11-2025,Andaman and Nicobar Islands,South Andaman,744103,11,7
18-11-2025,Andaman and Nicobar Islands,South Andaman,744107,2,3
18-11-2025,Andaman and Nicobar Islands,South Andaman,744211,2,1
14-11-2025,Andaman and Nicobar Islands,Nicobar,744303,1,1
14-11-2025,Andaman and Nicobar Islands,South Andaman,744101,3,2
14-11-2025,Andaman and Nicobar Islands,South Andaman,744103,3,5
19-11-2025,Andaman and Nicobar Islands,Nicobar,744301,0,4
19-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,3,3
19-11-2025,Andaman and Nicobar Islands,South Andaman,744102,0,2
19-11-2025,Andaman and Nicobar Islands,South Andaman,744112,1,1
19-11-2025,Andaman and Nicobar Islands,South Andaman,744207,4,2
19-11-2025,Andaman and Nicobar Islands,South Andaman,744211,1,2
27-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,2,0
27-11-2025,Andaman and Nicobar Islands,South Andaman,744102,3,1
27-11-2025,Andaman and Nicobar Islands,South Andaman,744206,4,1
27-11-2025,Andaman and Nicobar Islands,South Andaman,744211,1,1
07-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,0,1
07-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,10,8
07-10-2025,Andaman and Nicobar Islands,South Andaman,744107,3,1
07-10-2025,Andaman and Nicobar Islands,South Andaman,744112,3,4
23-10-2025,Andaman and Nicobar Islands,Nicobar,744301,3,2
23-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,0
23-10-2025,Andaman and Nicobar Islands,South Andaman,744107,1,0
09-10-2025,Andaman and Nicobar Islands,Nicobar,744303,1,1
09-10-2025,Andaman and Nicobar Islands,Nicobar,744304,1,1
09-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,1,1
09-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,0,1
09-10-2025,Andaman and Nicobar Islands,South Andaman,744105,9,5
09-10-2025,Andaman and Nicobar Islands,South Andaman,744107,10,2
09-10-2025,Andaman and Nicobar Islands,South Andaman,744211,1,0
10-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,11,4
10-10-2025,Andaman and Nicobar Islands,South Andaman,744103,5,8
10-10-2025,Andaman and Nicobar Islands,South Andaman,744105,12,6
10-10-2025,Andaman and Nicobar Islands,South Andaman,744106,0,1
10-10-2025,Andaman and Nicobar Islands,South Andaman,744107,2,1
27-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,1,0
27-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,1
03-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,1,1
03-11-2025,Andaman and Nicobar Islands,South Andaman,744107,2,1
24-11-2025,Andaman and Nicobar Islands,South Andaman,744105,3,2
24-11-2025,Andaman and Nicobar Islands,South Andaman,744107,2,0
24-11-2025,Andaman and Nicobar Islands,South Andaman,744206,2,0
26-11-2025,Andaman and Nicobar Islands,Nicobar,744303,0,1
26-11-2025,Andaman and Nicobar Islands,South Andaman,744206,4,1
28-11-2025,Andaman and Nicobar Islands,South Andaman,744101,7,4
