date,state,district,pincode,age_0_5,age_5_17,age_18_greater
11-09-2025,Sikkim,South,737139,1,0,0
14-09-2025,Sikkim,South Sikkim,737128,1,0,0
12-09-2025,Sikkim,South Sikkim,737126,2,1,0
12-09-2025,Sikkim,South Sikkim,737134,1,0,0
12-09-2025,Sikkim,West,737111,0,1,0
13-09-2025,Sikkim,East,737135,1,0,0
13-09-2025,Sikkim,East Sikkim,737134,1,0,0
13-09-2025,Sikkim,North,737116,3,0,0
13-09-2025,Sikkim,North Sikkim,737119,1,0,0
13-09-2025,Sikkim,West Sikkim,737113,0,3,0
13-09-2025,Sikkim,West Sikkim,737121,1,1,0
16-09-2025,Sikkim,South,737128,1,0,0
16-09-2025,Sikkim,West Sikkim,737113,1,2,0
15-09-2025,Sikkim,East Sikkim,737106,1,2,0
15-09-2025,Sikkim,South,737126,1,2,0
15-09-2025,Sikkim,South,737139,0,1,0
17-09-2025,Sikkim,East,737101,2,2,0
17-09-2025,Sikkim,East,737102,1,0,0
17-09-2025,Sikkim,West,737121,0,1,0
18-09-2025,Sikkim,East,737101,0,2,0
18-09-2025,Sikkim,East,737132,1,0,0
18-09-2025,Sikkim,East Sikkim,737132,2,0,0
18-09-2025,Sikkim,North Sikkim,737120,1,0,0
18-09-2025,Sikkim,South,737132,0,1,0
18-09-2025,Sikkim,South,737134,1,0,0
18-09-2025,Sikkim,West,737111,0,1,0
19-09-2025,Sikkim,East,737102,0,3,0
19-09-2025,Sikkim,East,737134,0,1,0
19-09-2025,Sikkim,West Sikkim,737121,2,1,0
20-09-2025,Sikkim,East,737106,0,1,0
20-09-2025,Sikkim,East Sikkim,737107,1,0,0
20-09-2025,Sikkim,East Sikkim,737135,1,1,0
20-09-2025,Sikkim,South Sikkim,737139,2,0,0
20-09-2025,Sikkim,West,737121,0,1,0
20-09-2025,Sikkim,West Sikkim,737111,3,1,0
20-09-2025,Sikkim,West Sikkim,737113,1,2,0
20-09-2025,Sikkim,West Sikkim,737121,1,0,0
22-09-2025,Sikkim,East,737101,1,0,0
22-09-2025,Sikkim,East,737135,0,2,0
22-09-2025,Sikkim,East Sikkim,737135,2,2,0
22-09-2025,Sikkim,South,737134,0,3,0
22-09-2025,Sikkim,West Sikkim,737113,1,1,0
25-09-2025,Sikkim,East,737102,1,0,0
25-09-2025,Sikkim,East Sikkim,737107,0,1,0
25-09-2025,Sikkim,West Sikkim,737121,1,0,0
23-09-2025,Sikkim,East,737133,0,1,0
23-09-2025,Sikkim,East Sikkim,737102,0,1,0
23-09-2025,Sikkim,East Sikkim,737131,0,1,0
23-09-2025,Sikkim,South,737134,0,1,0
24-09-2025,Sikkim,East,737102,1,0,0
24-09-2025,Sikkim,East Sikkim,737134,0,1,0
24-09-2025,Sikkim,East Sikkim,737135,0,1,0
24-09-2025,Sikkim,South,737121,0,1,0
24-09-2025,Sikkim,South,737126,1,1,0
26-09-2025,Sikkim,East,737134,1,0,0
26-09-2025,Sikkim,South Sikkim,737126,0,1,0
26-10-2025,Sikkim,East Sikkim,737102,0,1,0
26-10-2025,Sikkim,East Sikkim,737133,1,0,0
26-10-2025,Sikkim,West,737113,1,1,0
13-10-2025,Sikkim,East,737135,1,3,0
13-10-2025,Sikkim,East Sikkim,737135,0,1,0
13-10-2025,Sikkim,South,737139,0,2,0
13-10-2025,Sikkim,West Sikkim,737111,1,0,0
16-10-2025,Sikkim,East,737135,1,0,0
16-10-2025,Sikkim,South,737132,0,1,0
16-10-2025,Sikkim,South,737139,1,0,0
15-10-2025,Sikkim,North Sikkim,737120,1,0,0
17-10-2025,Sikkim,East,737133,0,1,0
17-10-2025,Sikkim,East Sikkim,737103,1,1,0
20-10-2025,Sikkim,East Sikkim,737133,1,0,0
19-10-2025,Sikkim,East,737135,0,1,0
19-10-2025,Sikkim,West,737113,1,0,0
19-10-2025,Sikkim,West Sikkim,737121,1,0,0
18-10-2025,Sikkim,East,737131,1,0,0
18-10-2025,Sikkim,North,737120,2,0,0
18-10-2025,Sikkim,West Sikkim,737113,1,0,0
24-10-2025,Sikkim,East,737102,0,1,0
24-10-2025,Sikkim,North Sikkim,737116,0,1,0
24-10-2025,Sikkim,West Sikkim,737113,0,0,1
27-10-2025,Sikkim,South Sikkim,737139,0,0,1
25-10-2025,Sikkim,East Sikkim,737103,0,1,0
25-10-2025,Sikkim,South Sikkim,737134,0,1,0
25-10-2025,Sikkim,West,737111,0,1,0
25-10-2025,Sikkim,West Sikkim,737111,0,1,0
25-10-2025,Sikkim,West Sikkim,737113,0,1,0
29-10-2025,Sikkim,South,737132,0,1,0
29-10-2025,Sikkim,West,737111,0,1,0
06-11-2025,Sikkim,East,737106,1,0,0
06-11-2025,Sikkim,East Sikkim,737106,1,0,0
06-11-2025,Sikkim,East Sikkim,737133,1,1,0
06-11-2025,Sikkim,West,737111,0,1,0
06-11-2025,Sikkim,West Sikkim,737111,0,1,0
05-11-2025,Sikkim,East,737103,1,1,0
05-11-2025,Sikkim,East,737134,0,1,0
05-11-2025,Sikkim,East Sikkim,737134,0,2,0
05-11-2025,Sikkim,South Sikkim,737128,0,2,0
04-11-2025,Sikkim,South Sikkim,737139,1,0,0
08-11-2025,Sikkim,East,737134,1,0,0
08-11-2025,Sikkim,South Sikkim,737126,0,1,0
08-11-2025,Sikkim,West Sikkim,737111,0,1,0
08-11-2025,Sikkim,West Sikkim,737121,2,1,0
07-11-2025,Sikkim,North,737116,1,0,0
07-11-2025,Sikkim,North Sikkim,737116,1,0,0
07-11-2025,Sikkim,South,737126,0,3,0
07-11-2025,Sikkim,South,737134,1,0,0
09-11-2025,Sikkim,East,737106,2,0,0
09-11-2025,Sikkim,West,737121,0,1,0
10-11-2025,Sikkim,East,737131,1,0,0
10-11-2025,Sikkim,East,737132,1,0,0
10-11-2025,Sikkim,South,737126,0,1,0
13-11-2025,Sikkim,East,737135,0,1,0
13-11-2025,Sikkim,East Sikkim,737101,0,2,0
01-11-2025,Sikkim,East Sikkim,737106,0,1,0
01-11-2025,Sikkim,East Sikkim,737131,1,0,0
30-10-2025,Sikkim,East,737101,2,0,0
30-10-2025,Sikkim,West,737121,5,0,0
31-10-2025,Sikkim,East,737103,1,1,0
31-10-2025,Sikkim,East,737134,1,0,0
31-10-2025,Sikkim,East Sikkim,737134,0,1,0
31-10-2025,Sikkim,South,737139,1,0,0
31-10-2025,Sikkim,West Sikkim,737113,1,0,0
02-11-2025,Sikkim,East,737107,1,0,0
02-11-2025,Sikkim,East Sikkim,737106,1,0,0
02-11-2025,Sikkim,East Sikkim,737135,1,1,0
02-11-2025,Sikkim,West,737121,0,2,0
03-11-2025,Sikkim,East,737101,0,1,0
03-11-2025,Sikkim,West,737121,0,1,0
03-11-2025,Sikkim,West Sikkim,737121,0,1,0
12-11-2025,Sikkim,East,737101,0,2,0
12-11-2025,Sikkim,East Sikkim,737103,0,1,0
12-11-2025,Sikkim,East Sikkim,737132,1,0,0
12-11-2025,Sikkim,South,737126,0,2,0
12-11-2025,Sikkim,West Sikkim,737111,1,0,0
11-11-2025,Sikkim,East,737101,2,2,0
11-11-2025,Sikkim,North Sikkim,737116,1,0,0
11-11-2025,Sikkim,South Sikkim,737126,1,0,0
15-11-2025,Sikkim,East,737134,2,1,0
15-11-2025,Sikkim,East Sikkim,737101,3,0,0
15-11-2025,Sikkim,North,737117,0,1,0
15-11-2025,Sikkim,West,737111,2,1,0
15-11-2025,Sikkim,West,737113,1,1,0
16-11-2025,Sikkim,East,737132,1,0,0
16-11-2025,Sikkim,East Sikkim,737106,2,0,0
16-11-2025,Sikkim,West,737121,1,3,0
17-11-2025,Sikkim,Namchi,737134,0,0,1
18-11-2025,Sikkim,West Sikkim,737121,2,0,0
19-11-2025,Sikkim,East,737102,1,0,0
19-11-2025,Sikkim,East Sikkim,737103,1,0,0
19-11-2025,Sikkim,West Sikkim,737113,1,0,0
25-11-2025,Sikkim,North Sikkim,737118,1,0,0
15-12-2025,Sikkim,East,737107,0,1,0
15-12-2025,Sikkim,East Sikkim,737102,2,0,0
15-12-2025,Sikkim,East Sikkim,737134,4,0,0
15-12-2025,Sikkim,South Sikkim,737132,0,1,0
15-12-2025,Sikkim,South Sikkim,737134,1,0,0
15-12-2025,Sikkim,West,737111,1,0,0
24-12-2025,Sikkim,South,737121,1,0,0
24-12-2025,Sikkim,West Sikkim,737111,0,1,0
26-12-2025,Sikkim,East,737103,1,0,0
26-12-2025,Sikkim,East Sikkim,737135,1,0,0
26-12-2025,Sikkim,East Sikkim,737138,1,0,0
25-12-2025,Sikkim,South,737126,1,0,0
28-12-2025,Sikkim,East,737101,0,1,0
28-12-2025,Sikkim,East Sikkim,737101,2,0,0
27-12-2025,Sikkim,East Sikkim,737102,1,0,0
27-12-2025,Sikkim,East Sikkim,737103,1,0,0
27-12-2025,Sikkim,East Sikkim,737106,1,0,0
29-12-2025,Sikkim,West Sikkim,737111,0,0,2
02-01-2026,Sikkim,Namchi,737139,0,0,1
02-01-2026,Sikkim,West Sikkim,737121,0,0,2
09-06-2025,Sikkim,North,737116,0,1,0
09-06-2025,Sikkim,South,737126,3,1,0
10-06-2025,Sikkim,East,737101,1,1,0
10-06-2025,Sikkim,East,737131,1,0,0
10-06-2025,Sikkim,South,737139,0,1,0
10-06-2025,Sikkim,South Sikkim,737126,1,1,0
10-06-2025,Sikkim,South Sikkim,737139,0,1,0
10-06-2025,Sikkim,West Sikkim,737113,0,1,0
11-06-2025,Sikkim,West,737111,1,0,0
13-06-2025,Sikkim,South,737126,1,0,0
13-06-2025,Sikkim,South,737132,0,1,0
13-06-2025,Sikkim,South Sikkim,737128,0,1,0
13-06-2025,Sikkim,West,737111,0,1,0
12-06-2025,Sikkim,East Sikkim,737134,0,1,0
12-06-2025,Sikkim,East Sikkim,737135,0,1,1
12-06-2025,Sikkim,South Sikkim,737126,0,1,0
16-06-2025,Sikkim,East Sikkim,737135,0,1,1
16-06-2025,Sikkim,West,737111,1,2,0
16-06-2025,Sikkim,West Sikkim,737113,0,1,0
18-06-2025,Sikkim,East,737132,0,3,0
18-06-2025,Sikkim,South Sikkim,737126,1,1,0
19-06-2025,Sikkim,East,737101,0,1,0
19-06-2025,Sikkim,East Sikkim,737135,0,0,1
19-06-2025,Sikkim,West,737111,0,1,0
19-06-2025,Sikkim,West,737113,2,2,0
19-06-2025,Sikkim,West Sikkim,737113,2,2,0
17-06-2025,Sikkim,East,737133,1,0,0
17-06-2025,Sikkim,East,737134,1,1,0
17-06-2025,Sikkim,East Sikkim,737133,0,1,0
17-06-2025,Sikkim,South,737126,1,1,0
17-06-2025,Sikkim,West,737113,1,0,0
17-06-2025,Sikkim,West Sikkim,737111,0,0,1
17-06-2025,Sikkim,West Sikkim,737121,0,2,0
01-07-2025,Sikkim,West Sikkim,737111,48,108,15
01-07-2025,Sikkim,South Sikkim,737121,100,147,13
03-09-2025,Sikkim,East,737103,1,0,0
03-09-2025,Sikkim,East,737133,0,1,0
03-09-2025,Sikkim,East Sikkim,737135,1,2,0
02-09-2025,Sikkim,East,737106,1,0,0
02-09-2025,Sikkim,East Sikkim,737106,2,0,0
02-09-2025,Sikkim,East Sikkim,737131,1,0,0
02-09-2025,Sikkim,West,737113,1,0,0
01-09-2025,Sikkim,North,737116,1,0,0
01-09-2025,Sikkim,South,737134,2,1,0
01-09-2025,Sikkim,South Sikkim,737128,1,0,0
01-09-2025,Sikkim,West Sikkim,737111,1,1,0
01-09-2025,Sikkim,West Sikkim,737121,3,1,0
05-09-2025,Sikkim,East,737133,0,1,0
05-09-2025,Sikkim,Namchi,737139,0,0,1
04-09-2025,Sikkim,East,737103,0,1,0
04-09-2025,Sikkim,East,737135,0,2,0
04-09-2025,Sikkim,East Sikkim,737134,2,0,0
04-09-2025,Sikkim,West Sikkim,737113,3,2,3
04-09-2025,Sikkim,West Sikkim,737121,3,2,0
09-09-2025,Sikkim,East Sikkim,737138,0,1,0
09-09-2025,Sikkim,Namchi,737139,1,0,0
09-09-2025,Sikkim,South,737121,0,1,0
09-09-2025,Sikkim,West,737121,0,2,0
09-09-2025,Sikkim,West Sikkim,737113,0,3,0
08-09-2025,Sikkim,North,737116,0,1,0
08-09-2025,Sikkim,South,737121,0,1,0
08-09-2025,Sikkim,West,737113,1,2,0
08-09-2025,Sikkim,West Sikkim,737113,2,1,0
10-09-2025,Sikkim,East,737103,1,0,0
10-09-2025,Sikkim,West,737113,0,2,0
10-09-2025,Sikkim,West,737121,1,0,0
11-09-2025,Sikkim,East,737131,0,1,0
11-09-2025,Sikkim,East Sikkim,737107,0,1,0
11-09-2025,Sikkim,North Sikkim,737120,1,0,0
11-09-2025,Sikkim,South,737126,0,2,0
11-09-2025,Sikkim,South Sikkim,737126,0,3,0
14-09-2025,Sikkim,West,737111,1,0,0
12-09-2025,Sikkim,East,737134,2,2,0
12-09-2025,Sikkim,East Sikkim,737106,1,0,0
12-09-2025,Sikkim,North Sikkim,737116,0,1,0
12-09-2025,Sikkim,South,737126,2,2,0
13-09-2025,Sikkim,East,737102,2,0,0
13-09-2025,Sikkim,East Sikkim,737135,0,1,0
13-09-2025,Sikkim,Namchi,737126,0,0,1
13-09-2025,Sikkim,North,737120,3,0,0
13-09-2025,Sikkim,South Sikkim,737126,1,1,0
13-09-2025,Sikkim,South Sikkim,737128,2,1,0
16-09-2025,Sikkim,East Sikkim,737135,1,0,0
16-09-2025,Sikkim,West Sikkim,737111,1,1,0
17-09-2025,Sikkim,East,737134,0,2,0
17-09-2025,Sikkim,Namchi,737139,0,1,0
15-09-2025,Sikkim,East,737102,2,1,0
15-09-2025,Sikkim,East,737103,1,0,0
15-09-2025,Sikkim,East,737134,1,1,0
15-09-2025,Sikkim,West,737121,1,0,0
19-09-2025,Sikkim,East,737135,0,1,0
19-09-2025,Sikkim,East Sikkim,737101,0,1,0
19-09-2025,Sikkim,East Sikkim,737132,0,1,0
18-09-2025,Sikkim,East,737103,2,0,0
18-09-2025,Sikkim,East,737106,1,0,0
18-09-2025,Sikkim,East Sikkim,737133,1,0,0
18-09-2025,Sikkim,West,737121,1,1,0
20-09-2025,Sikkim,East,737101,0,1,0
20-09-2025,Sikkim,East,737103,2,0,0
20-09-2025,Sikkim,East,737133,0,1,0
20-09-2025,Sikkim,East,737135,2,1,0
20-09-2025,Sikkim,South,737126,1,2,0
20-09-2025,Sikkim,South Sikkim,737132,1,0,0
22-09-2025,Sikkim,East Sikkim,737103,1,2,0
22-09-2025,Sikkim,East Sikkim,737134,0,1,0
22-09-2025,Sikkim,South,737126,1,0,0
25-09-2025,Sikkim,East,737106,0,1,0
25-09-2025,Sikkim,Namchi,737126,0,1,0
25-09-2025,Sikkim,South,737126,1,1,0
25-09-2025,Sikkim,South Sikkim,737126,0,4,0
23-09-2025,Sikkim,East Sikkim,737101,0,1,0
23-09-2025,Sikkim,East Sikkim,737135,1,0,0
23-09-2025,Sikkim,South,737132,1,1,0
23-09-2025,Sikkim,South,737139,0,2,0
23-09-2025,Sikkim,West,737121,2,1,0
24-09-2025,Sikkim,East,737132,1,0,0
24-09-2025,Sikkim,West Sikkim,737121,1,0,0
26-09-2025,Sikkim,East Sikkim,737101,1,1,0
26-09-2025,Sikkim,East Sikkim,737106,1,1,0
26-09-2025,Sikkim,South,737111,0,1,1
26-09-2025,Sikkim,South Sikkim,737139,0,1,0
26-09-2025,Sikkim,West,737111,1,1,0
26-10-2025,Sikkim,East,737102,1,1,0
26-10-2025,Sikkim,East,737106,1,0,0
15-10-2025,Sikkim,East Sikkim,737102,1,0,0
15-10-2025,Sikkim,South Sikkim,737132,0,1,0
13-10-2025,Sikkim,East Sikkim,737133,0,1,0
13-10-2025,Sikkim,West,737121,0,1,0
16-10-2025,Sikkim,South,737134,1,0,0
17-10-2025,Sikkim,East,737135,3,0,0
17-10-2025,Sikkim,East Sikkim,737107,1,0,0
17-10-2025,Sikkim,South,737126,2,1,0
17-10-2025,Sikkim,South,737139,0,1,0
17-10-2025,Sikkim,West,737121,1,0,0
17-10-2025,Sikkim,West Sikkim,737113,2,0,0
18-10-2025,Sikkim,East Sikkim,737101,1,1,1
18-10-2025,Sikkim,South,737126,1,1,0
18-10-2025,Sikkim,South,737134,1,1,0
20-10-2025,Sikkim,East,737135,0,1,0
19-10-2025,Sikkim,East Sikkim,737103,1,0,0
19-10-2025,Sikkim,Mangan,737116,0,1,0
19-10-2025,Sikkim,West,737111,0,1,0
24-10-2025,Sikkim,West,737111,1,0,0
25-10-2025,Sikkim,South,737111,1,0,0
28-10-2025,Sikkim,South Sikkim,737134,1,0,0
28-10-2025,Sikkim,West,737113,1,0,0
05-11-2025,Sikkim,East,737102,0,1,0
05-11-2025,Sikkim,East,737106,1,1,0
05-11-2025,Sikkim,North Sikkim,737120,1,0,0
05-11-2025,Sikkim,South,737111,1,0,0
05-11-2025,Sikkim,South,737134,1,0,0
05-11-2025,Sikkim,South,737139,1,0,0
05-11-2025,Sikkim,South Sikkim,737126,2,1,0
05-11-2025,Sikkim,West,737121,0,2,0
05-11-2025,Sikkim,West Sikkim,737121,3,0,0
03-11-2025,Sikkim,East Sikkim,737132,0,1,0
03-11-2025,Sikkim,South,737126,0,1,0
03-11-2025,Sikkim,South,737134,2,0,0
03-11-2025,Sikkim,South Sikkim,737126,0,1,0
03-11-2025,Sikkim,South Sikkim,737139,0,1,0
07-11-2025,Sikkim,East Sikkim,737134,1,0,0
06-11-2025,Sikkim,North Sikkim,737116,1,0,0
08-11-2025,Sikkim,East,737101,0,1,0
08-11-2025,Sikkim,East Sikkim,737102,1,0,0
08-11-2025,Sikkim,East Sikkim,737131,1,0,0
09-11-2025,Sikkim,East,737131,1,0,0
09-11-2025,Sikkim,East Sikkim,737107,0,1,0
09-11-2025,Sikkim,South,737126,1,0,0
09-11-2025,Sikkim,South Sikkim,737126,1,0,0
13-11-2025,Sikkim,South Sikkim,737128,1,1,0
13-11-2025,Sikkim,South Sikkim,737134,1,1,0
16-11-2025,Sikkim,East,737106,0,1,0
16-11-2025,Sikkim,East,737134,0,2,0
16-11-2025,Sikkim,East,737135,1,0,0
16-11-2025,Sikkim,Namchi,737126,0,1,0
16-11-2025,Sikkim,West Sikkim,737121,2,2,0
25-11-2025,Sikkim,East,737102,2,0,0
25-11-2025,Sikkim,South Sikkim,737134,1,0,0
15-12-2025,Sikkim,East,737106,1,0,0
15-12-2025,Sikkim,East,737135,1,0,0
15-12-2025,Sikkim,Namchi,737134,1,0,0
15-12-2025,Sikkim,North,737116,1,0,0
15-12-2025,Sikkim,South,737139,0,1,0
30-10-2025,Sikkim,East Sikkim,737103,1,0,0
30-10-2025,Sikkim,East Sikkim,737131,1,0,0
30-10-2025,Sikkim,South,737134,0,1,0
30-10-2025,Sikkim,South Sikkim,737132,1,0,0
30-10-2025,Sikkim,South Sikkim,737139,0,1,0
02-11-2025,Sikkim,East,737103,1,1,0
02-11-2025,Sikkim,South Sikkim,737126,1,0,0
31-10-2025,Sikkim,East Sikkim,737103,0,2,0
31-10-2025,Sikkim,East Sikkim,737106,1,0,0
31-10-2025,Sikkim,South,737126,0,1,0
31-10-2025,Sikkim,South Sikkim,737134,1,0,0
31-10-2025,Sikkim,West,737113,0,1,0
31-10-2025,Sikkim,West,737121,1,1,0
11-11-2025,Sikkim,East,737103,1,0,0
11-11-2025,Sikkim,East,737133,0,1,0
11-11-2025,Sikkim,East,737134,5,0,0
11-11-2025,Sikkim,Namchi,737134,0,1,0
11-11-2025,Sikkim,South,737126,0,1,0
10-11-2025,Sikkim,East Sikkim,737102,1,0,0
10-11-2025,Sikkim,East Sikkim,737134,0,1,0
10-11-2025,Sikkim,East Sikkim,737138,1,0,0
10-11-2025,Sikkim,South Sikkim,737128,1,0,0
10-11-2025,Sikkim,West Sikkim,737111,1,0,1
14-11-2025,Sikkim,East Sikkim,737135,2,0,0
14-11-2025,Sikkim,South,737128,1,0,0
14-11-2025,Sikkim,South,737139,1,0,0
15-11-2025,Sikkim,East,737101,3,0,0
15-11-2025,Sikkim,East,737102,1,1,0
15-11-2025,Sikkim,East Sikkim,737103,2,0,0
15-11-2025,Sikkim,South,737132,1,0,0
15-11-2025,Sikkim,South Sikkim,737126,1,2,0
15-11-2025,Sikkim,South Sikkim,737134,1,1,0
19-11-2025,Sikkim,East Sikkim,737102,2,0,0
19-11-2025,Sikkim,East Sikkim,737106,2,0,0
19-11-2025,Sikkim,South,737126,2,1,0
19-11-2025,Sikkim,South,737139,3,2,0
19-11-2025,Sikkim,South Sikkim,737134,1,0,0
18-11-2025,Sikkim,North,737116,1,0,0
18-11-2025,Sikkim,South,737126,1,0,0
18-11-2025,Sikkim,South,737134,1,1,0
18-11-2025,Sikkim,South,737139,1,0,0
23-12-2025,Sikkim,East,737135,1,0,0
25-12-2025,Sikkim,West Sikkim,737111,0,1,0
26-12-2025,Sikkim,South,737139,1,0,0
29-12-2025,Sikkim,East Sikkim,737135,0,0,1
29-12-2025,Sikkim,Namchi,737126,0,0,1
29-12-2025,Sikkim,South Sikkim,737134,1,0,0
28-12-2025,Sikkim,West,737113,1,0,0
31-12-2025,Sikkim,South,737126,0,1,0
31-12-2025,Sikkim,South Sikkim,737139,0,1,0
01-01-2026,Sikkim,East,737106,0,0,1
09-06-2025,Sikkim,East Sikkim,737106,1,2,0
09-06-2025,Sikkim,East Sikkim,737134,2,2,1
09-06-2025,Sikkim,South,737139,0,1,0
09-06-2025,Sikkim,South Sikkim,737139,0,3,1
09-06-2025,Sikkim,West Sikkim,737111,0,1,0
10-06-2025,Sikkim,East,737106,1,1,0
10-06-2025,Sikkim,East Sikkim,737102,1,0,0
10-06-2025,Sikkim,East Sikkim,737135,1,1,0
10-06-2025,Sikkim,South,737126,0,1,1
11-06-2025,Sikkim,South Sikkim,737121,0,1,0
11-06-2025,Sikkim,West Sikkim,737113,0,1,0
13-06-2025,Sikkim,West,737113,0,1,0
12-06-2025,Sikkim,East,737106,2,0,0
12-06-2025,Sikkim,South Sikkim,737128,0,0,1
12-06-2025,Sikkim,West,737113,1,0,0
17-06-2025,Sikkim,East,737107,0,1,0
17-06-2025,Sikkim,East Sikkim,737102,0,1,0
17-06-2025,Sikkim,East Sikkim,737106,2,1,0
17-06-2025,Sikkim,West,737111,2,0,0
16-06-2025,Sikkim,East,737133,3,0,0
16-06-2025,Sikkim,East Sikkim,737101,1,0,0
16-06-2025,Sikkim,East Sikkim,737138,0,0,1
16-06-2025,Sikkim,South Sikkim,737139,2,0,1
16-06-2025,Sikkim,West,737113,0,1,2
16-06-2025,Sikkim,West,737121,5,6,0
16-06-2025,Sikkim,West Sikkim,737111,3,0,0
18-06-2025,Sikkim,East Sikkim,737132,1,1,0
19-06-2025,Sikkim,East,737131,0,1,0
19-06-2025,Sikkim,East Sikkim,737101,1,1,1
19-06-2025,Sikkim,South,737126,0,1,0
19-06-2025,Sikkim,West Sikkim,737121,1,2,0
01-09-2025,Sikkim,East,737132,1,2,0
01-09-2025,Sikkim,East Sikkim,737102,3,1,0
01-09-2025,Sikkim,East Sikkim,737107,1,0,0
01-09-2025,Sikkim,East Sikkim,737134,0,1,0
01-09-2025,Sikkim,South Sikkim,737132,0,2,0
01-09-2025,Sikkim,South Sikkim,737134,1,0,0
01-09-2025,Sikkim,West,737111,1,1,0
03-09-2025,Sikkim,East,737106,0,1,0
03-09-2025,Sikkim,Namchi,737126,0,0,1
03-09-2025,Sikkim,South Sikkim,737134,0,1,0
02-09-2025,Sikkim,North,737116,1,0,0
02-09-2025,Sikkim,North Sikkim,737117,1,0,0
02-09-2025,Sikkim,West Sikkim,737121,2,0,0
06-09-2025,Sikkim,South,737121,1,0,0
05-09-2025,Sikkim,East Sikkim,737101,0,2,0
05-09-2025,Sikkim,West,737113,0,1,0
05-09-2025,Sikkim,West Sikkim,737121,1,0,0
04-09-2025,Sikkim,East,737101,0,1,0
04-09-2025,Sikkim,East,737134,0,1,0
04-09-2025,Sikkim,East Sikkim,737138,0,1,0
04-09-2025,Sikkim,South,737134,0,1,0
04-09-2025,Sikkim,South Sikkim,737126,2,1,0
04-09-2025,Sikkim,South Sikkim,737134,2,0,0
09-09-2025,Sikkim,East Sikkim,737101,0,1,0
09-09-2025,Sikkim,Namchi,737126,0,0,1
09-09-2025,Sikkim,North,737120,0,1,0
09-09-2025,Sikkim,South,737134,0,1,0
09-09-2025,Sikkim,West Sikkim,737121,1,0,0
08-09-2025,Sikkim,East,737102,3,0,0
08-09-2025,Sikkim,East,737135,1,1,0
08-09-2025,Sikkim,South,737134,3,1,0
08-09-2025,Sikkim,South Sikkim,737126,0,1,0
08-09-2025,Sikkim,West,737111,1,2,0
10-09-2025,Sikkim,East,737133,0,1,0
10-09-2025,Sikkim,East,737135,0,1,0
10-09-2025,Sikkim,East Sikkim,737102,1,0,0
10-09-2025,Sikkim,East Sikkim,737132,0,1,0
10-09-2025,Sikkim,North Sikkim,737120,0,1,0
10-09-2025,Sikkim,West Sikkim,737113,1,0,0
11-09-2025,Sikkim,East Sikkim,737101,2,0,0
13-09-2025,Sikkim,East Sikkim,737133,0,1,0
15-09-2025,Sikkim,East,737135,0,1,0
15-09-2025,Sikkim,East Sikkim,737134,0,3,0
12-09-2025,Sikkim,East,737101,3,0,0
12-09-2025,Sikkim,East,737102,1,0,0
12-09-2025,Sikkim,East,737131,1,0,0
12-09-2025,Sikkim,East Sikkim,737103,0,1,0
12-09-2025,Sikkim,West Sikkim,737113,2,1,0
16-09-2025,Sikkim,East,737103,1,0,0
