date,state,district,pincode,age_0_5,age_5_17,age_18_greater
28-10-2025,Andaman & Nicobar Islands,South Andaman,744105,1,0,0
29-10-2025,Andaman & Nicobar Islands,Andamans,744105,1,0,0
19-11-2025,Andaman & Nicobar Islands,Andamans,744103,2,0,0
19-11-2025,Andaman & Nicobar Islands,South Andaman,744103,2,0,0
22-12-2025,Andaman & Nicobar Islands,South Andaman,744103,1,0,0
26-12-2025,Andaman & Nicobar Islands,Andamans,744103,2,0,0
27-12-2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
11/6/2025,Andaman & Nicobar Islands,Andamans,744101,1,0,0
11/6/2025,Andaman & Nicobar Islands,South Andaman,744206,1,0,0
13-06-2025,Andaman & Nicobar Islands,Andamans,744201,1,0,0
12/6/2025,Andaman & Nicobar Islands,South Andaman,744103,2,0,0
16-06-2025,Andaman & Nicobar Islands,Andamans,744105,2,0,0
19-06-2025,Andaman & Nicobar Islands,Andamans,744101,2,0,0
17-06-2025,Andaman & Nicobar Islands,South Andaman,744206,0,1,0
4/9/2025,Andaman & Nicobar Islands,South Andaman,744107,1,0,0
3/9/2025,Andaman & Nicobar Islands,Nicobars,744301,1,0,0
9/9/2025,Andaman & Nicobar Islands,Andamans,744103,0,1,0
12/9/2025,Andaman & Nicobar Islands,Andamans,744107,1,0,0
18-09-2025,Andaman & Nicobar Islands,Andamans,744101,1,0,0
18-09-2025,Andaman & Nicobar Islands,Andamans,744105,1,0,0
18-09-2025,Andaman & Nicobar Islands,Andamans,744107,1,0,0
18-09-2025,Andaman & Nicobar Islands,South Andaman,744105,1,0,0
17-10-2025,Andaman & Nicobar Islands,Andamans,744105,1,0,0
25-10-2025,Andaman & Nicobar Islands,Andamans,744101,1,0,0
29-10-2025,Andaman & Nicobar Islands,South Andaman,744107,1,0,0
3/11/2025,Andaman & Nicobar Islands,South Andaman,744103,1,0,0
3/11/2025,Andaman & Nicobar Islands,South Andaman,744206,1,0,0
9/11/2025,Andaman & Nicobar Islands,Andamans,744207,1,0,0
14-11-2025,Andaman & Nicobar Islands,South Andaman,744107,1,0,0
15-11-2025,Andaman & Nicobar Islands,Andamans,744206,1,0,0
15-12-2025,Andaman & Nicobar Islands,Andamans,744105,2,0,0
15-12-2025,Andaman & Nicobar Islands,South Andaman,744102,1,0,0
28-12-2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
28-12-2025,Andaman & Nicobar Islands,South Andaman,744206,1,0,0
2/1/2026,Andaman & Nicobar Islands,Andamans,744105,1,0,0
9/6/2025,Andaman & Nicobar Islands,Andamans,744112,1,0,0
12/6/2025,Andaman & Nicobar Islands,Andamans,744103,4,0,0
13-06-2025,Andaman & Nicobar Islands,Andamans,744112,1,0,0
16-06-2025,Andaman & Nicobar Islands,Andamans,744103,1,2,0
16-06-2025,Andaman & Nicobar Islands,Andamans,744107,1,0,0
17-06-2025,Andaman & Nicobar Islands,Andamans,744107,1,0,0
19-06-2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
1/9/2025,Andaman & Nicobar Islands,Andamans,744107,1,0,0
15-09-2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
16-09-2025,Andaman & Nicobar Islands,Andamans,744105,1,0,0
26-10-2025,Andaman & Nicobar Islands,Andamans,744105,1,0,0
15-10-2025,Andaman & Nicobar Islands,Andamans,744101,1,0,0
11/11/2025,Andaman & Nicobar Islands,South Andaman,744103,1,0,0
16-11-2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
9/11/2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
18-11-2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
22-12-2025,Andaman & Nicobar Islands,Andamans,744105,1,0,0
22-12-2025,Andaman & Nicobar Islands,South Andaman,744105,1,0,0
28-12-2025,Andaman & Nicobar Islands,Andamans,744105,2,0,0
28-12-2025,Andaman & Nicobar Islands,Andamans,744206,1,0,0
29-12-2025,Andaman & Nicobar Islands,Andamans,744103,1,0,0
11/6/2025,Andaman & Nicobar Islands,Andamans,744209,1,0,0
16-06-2025,Andaman & Nicobar Islands,South Andaman,744105,1,0,0
18-06-2025,Andaman & Nicobar Islands,Andamans,744101,1,0,0
18-06-2025,Andaman & Nicobar Islands,South Andaman,744105,2,0,0
19-06-2025,Andaman & Nicobar Islands,South Andaman,744103,2,0,0
19-06-2025,Andaman & Nicobar Islands,South Andaman,744107,1,0,0
