date,state,district,pincode,age_0_5,age_5_17,age_18_greater
16-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
23-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
25-09-2025,Lakshadweep,Lakshadweep,682559,1,0,0
15-10-2025,Lakshadweep,Lakshadweep,682558,0,1,0
17-10-2025,Lakshadweep,Lakshadweep,682553,4,0,0
25-10-2025,Lakshadweep,Lakshadweep,682555,1,0,0
25-10-2025,Lakshadweep,Lakshadweep,682558,0,1,0
25-10-2025,Lakshadweep,Lakshadweep,682559,1,0,0
31-10-2025,Lakshadweep,Lakshadweep,682556,1,0,0
02-11-2025,Lakshadweep,Lakshadweep,682557,2,0,0
01-11-2025,Lakshadweep,Lakshadweep,682558,1,0,0
03-11-2025,Lakshadweep,Lakshadweep,682553,1,0,0
05-11-2025,Lakshadweep,Lakshadweep,682554,1,0,0
06-11-2025,Lakshadweep,Lakshadweep,682551,1,0,0
06-11-2025,Lakshadweep,Lakshadweep,682555,2,0,0
08-11-2025,Lakshadweep,Lakshadweep,682555,1,0,0
07-11-2025,Lakshadweep,Lakshadweep,682559,1,0,0
09-11-2025,Lakshadweep,Lakshadweep,682555,1,0,0
10-11-2025,Lakshadweep,Lakshadweep,682554,2,0,0
16-11-2025,Lakshadweep,Lakshadweep,682555,1,0,0
16-11-2025,Lakshadweep,Lakshadweep,682559,1,0,0
15-11-2025,Lakshadweep,Lakshadweep,682555,1,0,0
15-11-2025,Lakshadweep,Lakshadweep,682556,1,0,0
15-12-2025,Lakshadweep,Lakshadweep,682551,2,0,0
15-12-2025,Lakshadweep,Lakshadweep,682554,1,0,0
15-12-2025,Lakshadweep,Lakshadweep,682558,1,0,0
15-12-2025,Lakshadweep,Lakshadweep,682559,1,0,0
22-12-2025,Lakshadweep,Lakshadweep,682551,3,0,0
24-12-2025,Lakshadweep,Lakshadweep,682551,2,0,0
31-12-2025,Lakshadweep,Lakshadweep,682559,1,0,0
10-06-2025,Lakshadweep,Lakshadweep,682552,1,0,0
11-06-2025,Lakshadweep,Lakshadweep,682555,1,0,0
13-06-2025,Lakshadweep,Lakshadweep,682553,0,1,0
16-06-2025,Lakshadweep,Lakshadweep,682551,1,0,0
16-06-2025,Lakshadweep,Lakshadweep,682555,2,0,0
14-06-2025,Lakshadweep,Lakshadweep,682555,1,0,0
04-09-2025,Lakshadweep,Lakshadweep,682558,2,0,0
06-09-2025,Lakshadweep,Lakshadweep,682558,0,1,0
09-09-2025,Lakshadweep,Lakshadweep,682558,1,0,0
11-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
11-09-2025,Lakshadweep,Lakshadweep,682553,2,0,0
11-09-2025,Lakshadweep,Lakshadweep,682558,1,0,0
15-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
15-09-2025,Lakshadweep,Lakshadweep,682553,1,0,0
20-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
18-09-2025,Lakshadweep,Lakshadweep,682555,1,1,0
18-09-2025,Lakshadweep,Lakshadweep,682559,2,0,0
19-09-2025,Lakshadweep,Lakshadweep,682553,1,0,0
26-10-2025,Lakshadweep,Lakshadweep,682551,1,0,0
16-10-2025,Lakshadweep,Lakshadweep,682557,2,0,0
17-10-2025,Lakshadweep,Lakshadweep,682557,1,0,0
19-10-2025,Lakshadweep,Lakshadweep,682559,1,0,0
02-11-2025,Lakshadweep,Lakshadweep,682551,2,0,0
16-11-2025,Lakshadweep,Lakshadweep,682556,1,0,0
03-11-2025,Lakshadweep,Lakshadweep,682556,1,0,0
15-12-2025,Lakshadweep,Lakshadweep,682557,2,0,0
21-12-2025,Lakshadweep,Lakshadweep,682551,1,0,0
21-12-2025,Lakshadweep,Lakshadweep,682555,1,0,0
31-12-2025,Lakshadweep,Lakshadweep,682551,1,0,0
31-12-2025,Lakshadweep,Lakshadweep,682552,1,0,0
01-01-2026,Lakshadweep,Lakshadweep,682558,3,0,0
16-06-2025,Lakshadweep,Lakshadweep,682552,1,0,0
18-06-2025,Lakshadweep,Lakshadweep,682553,2,0,0
18-06-2025,Lakshadweep,Lakshadweep,682555,2,1,0
